atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
150959,Davizinho,SAN,Lateral,6,2.01,0.94,1.62,4,5.0,True,False,INT,0.963,valor_bom,1.807,0.87,0.5,59.6,neutro,2.45,0.9,-5.6,0.988,0.667,0.769,0.806,0.675,0.244,0.488
144255,João Alencar,SAN,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,INT,0.232,neutro,0.0,0.0,0.0,58.7,neutro,1.48,0.9,-5.6,0.988,0.667,0.769,0.806,0.675,0.244,0.488
131766,Filipinho,RBB,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,BAH,0.624,valor_bom,0.0,0.0,0.0,37.3,neutro,0.93,0.4,2.8,0.497,0.96,1.081,0.833,0.4,0.461,
144898,Vitinho,CAP,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,CRU,0.423,neutro,0.0,0.0,0.0,38.1,desfavoravel,0.95,0.4,-9.2,1.216,1.2,1.286,0.833,0.7,0.219,0.454
145660,Luiz Felipe,INT,Lateral,6,1.65,0.0,1.45,2,0.0,False,True,SAN,1.464,valor_bom,1.81,1.45,0.25,55.1,neutro,2.42,0.1,5.6,0.769,0.806,0.988,0.667,0.35,0.483,0.488
148092,Vitor Ramon,GRE,Lateral,6,1.0,0.0,0.2,1,0.0,False,False,VIT,2.445,valor_oculto,1.711,0.2,0.125,44.8,neutro,2.14,0.7,-58.3,1.067,1.05,0.417,1.351,0.5,0.28,0.439
147877,Cauan Farias,VIT,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,GRE,0.232,neutro,0.0,0.0,0.0,58.6,neutro,1.48,0.95,58.3,0.417,1.351,1.067,1.05,0.2,0.439,0.439
147792,Koné,PAL,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,False,BOT,-1.088,armadilha_leve,0.0,0.0,0.0,67.7,neutro,1.71,0.05,15.6,1.222,1.19,0.519,0.96,0.575,0.43,0.504
130279,Lukas Zuccarello,VAS,Meia,6,2.32,0.0,1.3,1,0.0,False,False,FLU,0.162,neutro,1.113,1.3,0.125,39.7,desfavoravel,1.67,0.5,-61.7,0.889,1.108,1.154,1.094,0.425,0.281,
150952,Arthur Monteiro,CAP,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,CRU,0.423,neutro,0.0,0.0,0.0,38.1,desfavoravel,0.95,0.4,-9.2,1.216,1.2,1.286,0.833,0.7,0.219,0.454
129665,Pablo,VAS,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,FLU,0.135,neutro,0.0,0.0,0.0,23.3,desfavoravel,0.58,0.125,-61.7,0.889,1.108,1.154,1.094,0.425,0.281,
145703,Kaio Nóbrega,FLA,Meia,6,1.0,0.0,0.0,0,0.0,False,False,REM,0.591,valor_bom,0.0,0.0,0.0,78.5,favoravel_visitante,1.98,0.8,22.6,1.3,0.714,1.167,1.19,0.8,0.628,
148126,Weimar Palacios,RBB,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,BAH,0.232,neutro,0.0,0.0,0.0,46.7,neutro,1.17,0.15,2.8,0.497,0.96,1.081,0.833,0.4,0.461,
147544,Gabriel Menegon,GRE,Goleiro,6,1.81,0.0,0.0,1,0.0,False,False,VIT,2.384,valor_oculto,3.57,0.0,0.125,44.3,neutro,3.22,0.7,-58.3,1.067,1.05,0.417,1.351,0.5,0.28,0.439
141536,Yuri Alves,RBB,Meia,6,1.55,0.06,1.05,4,1.2,True,True,BAH,1.105,valor_bom,1.076,1.05,0.5,38.0,neutro,1.58,0.4,2.8,0.497,0.96,1.081,0.833,0.4,0.461,
141382,Gustavo Santana,SAO,Atacante,6,4.57,2.46,4.37,3,11.2,True,True,CAM,0.311,neutro,2.963,1.7,0.375,38.2,neutro,2.64,0.15,27.7,0.828,1.029,1.35,0.686,0.45,0.453,0.43
141125,Robert,CAM,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,SAO,0.135,neutro,0.0,0.0,0.0,51.1,neutro,1.29,0.35,-27.7,1.35,0.686,0.828,1.029,0.8,0.256,0.43
150995,Sayago,FLA,Meia,6,2.0,0.0,0.0,0,0.0,False,False,REM,-0.934,armadilha_leve,0.0,0.0,0.0,78.5,neutro,1.98,0.8,22.6,1.3,0.714,1.167,1.19,0.8,0.628,
144889,Victor Gabriel,PAL,Meia,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.591,valor_bom,0.0,0.0,0.0,71.0,favoravel_visitante,1.79,0.95,15.6,1.222,1.19,0.519,0.96,0.575,0.43,0.504
