atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados
111832,Jefté,PAL,Lateral,5,3.01,0.0,0.33,3,0.0,False,True,CAP,0.071,neutro,1.677,0.33,0.375,63.1,favoravel,0.79
137618,Clayton Sampaio,INT,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,MIR,-1.383,armadilha_leve,0.0,0.0,0.0,60.6,neutro,0.0
124526,Giay,PAL,Lateral,7,6.88,1.28,3.78,10,7.6,True,True,CAP,-0.557,armadilha_leve,3.493,2.88,1.0,63.1,neutro,4.41
92811,Bruno Rodrigues,CRU,Atacante,6,2.31,-0.38,0.32,5,-0.1,True,True,GRE,-0.195,neutro,0.663,0.32,0.625,67.9,neutro,0.56
113103,Flaco López,PAL,Atacante,7,14.62,0.13,6.55,11,7.4,True,True,CAP,0.451,neutro,5.818,3.46,1.0,73.4,favoravel,8.54
130612,Luighi,PAL,Atacante,6,2.83,0.3,0.97,6,2.5,True,True,CAP,-0.361,neutro,0.917,0.97,0.75,73.4,neutro,1.01
99818,Paulinho,PAL,Atacante,6,15.0,0.0,0.0,0,0.0,False,True,CAP,-5.333,armadilha_forte,0.0,0.0,0.0,73.4,neutro,0.0
108683,Emiliano Martínez,PAL,Meia,6,4.63,0.0,0.95,2,0.0,False,True,CAP,-0.52,armadilha_leve,1.707,0.95,0.25,72.4,neutro,0.62
141451,Allan,PAL,Meia,7,13.23,-0.04,6.09,11,4.7,True,True,CAP,0.525,valor_bom,5.273,4.73,1.0,72.4,favoravel,7.64
84674,Lucas Evangelista,PAL,Meia,7,4.82,-0.33,1.41,9,0.8,True,True,CAP,-0.7,armadilha_leve,1.639,0.85,1.0,72.4,neutro,2.37
97321,Alesson,MIR,Atacante,6,7.76,-0.47,4.04,9,0.9,True,False,INT,0.708,valor_bom,4.403,3.48,1.0,31.4,desfavoravel,2.77
82775,Lucas Ramon,SAO,Lateral,3,10.1,-1.17,6.26,7,-2.8,True,False,VAS,0.672,valor_bom,5.86,4.69,0.875,46.5,neutro,4.77
97460,João Victor,MIR,Zagueiro,7,4.63,0.1,1.85,9,1.7,True,False,INT,-0.121,neutro,2.115,1.29,1.0,47.3,neutro,2.0
81005,André Luis,MIR,Atacante,7,2.96,-0.62,0.2,5,-0.3,True,False,INT,-0.751,armadilha_leve,0.617,0.2,0.625,31.4,desfavoravel,0.24
136156,Larson,PAL,Meia,6,2.44,0.0,0.47,3,0.0,False,True,CAP,-0.05,neutro,0.735,0.47,0.375,72.4,neutro,0.4
133679,Benedetti,PAL,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,CAP,-1.383,armadilha_leve,0.0,0.0,0.0,63.2,neutro,0.0
73318,Daniel Borges,MIR,Lateral,6,4.18,0.0,1.3,1,0.0,False,False,INT,-0.469,neutro,2.084,1.3,0.125,47.2,neutro,0.25
72279,Thomazella,MIR,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,INT,-0.393,neutro,0.0,0.0,0.0,47.6,neutro,0.0
79066,Alex Muralha,MIR,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,INT,-1.179,armadilha_leve,0.0,0.0,0.0,47.6,neutro,0.0
87742,Neto Moura,MIR,Meia,7,3.78,-0.22,1.76,7,1.4,True,False,INT,0.135,neutro,1.833,1.76,0.875,31.7,desfavoravel,1.02
97520,Shaylon,MIR,Meia,7,4.06,-0.56,2.08,6,-0.3,True,False,INT,0.113,neutro,1.975,1.25,0.75,31.7,desfavoravel,0.94
83263,Yuri Lara,MIR,Meia,5,4.85,0.0,2.02,5,0.0,False,False,INT,-0.377,neutro,1.944,2.02,0.625,31.7,desfavoravel,0.77
98384,Negueba,MIR,Atacante,7,8.57,0.38,5.23,8,4.4,True,False,INT,1.063,valor_bom,5.021,4.23,1.0,31.4,desfavoravel,3.15
104027,Rafael Guanaes,MIR,Técnico,7,6.71,-0.3,3.71,9,2.18,True,False,INT,0.173,neutro,4.155,3.71,1.0,32.2,desfavoravel,2.68
90917,Carlos Eduardo,MIR,Atacante,6,3.98,0.0,1.15,4,0.0,False,False,INT,-0.269,neutro,1.772,1.15,0.5,31.4,desfavoravel,0.56
102667,Nathan Fogaça,MIR,Atacante,6,5.81,0.32,4.07,6,3.1,True,False,INT,-0.018,neutro,2.934,1.4,0.75,31.4,desfavoravel,1.38
101708,Felipe Jonatan,CFC,Lateral,6,4.9,0.07,2.07,6,2.7,True,True,CAM,-0.328,neutro,2.678,1.57,0.75,54.3,neutro,2.18
83257,Gabriel,SAN,Atacante,7,8.76,0.48,3.86,5,5.9,True,True,FLU,0.441,neutro,4.445,1.26,0.625,52.2,neutro,2.9
117403,Renato Marques,CFC,Atacante,6,4.01,0.0,1.45,2,0.8,True,True,CAM,-0.105,neutro,1.956,1.45,0.25,41.9,neutro,0.41
81150,Mayke,SAN,Lateral,6,4.67,0.0,1.2,1,0.0,False,True,FLU,0.082,neutro,2.92,1.2,0.125,46.6,neutro,0.34
104204,Edson Carioca,MIR,Atacante,7,4.62,0.04,1.58,4,2.7,True,False,INT,-0.473,neutro,1.915,1.58,0.5,31.4,desfavoravel,0.6
105903,Aldo Filho,MIR,Meia,7,4.12,-0.82,2.33,8,0.7,True,False,INT,0.23,neutro,2.113,1.71,1.0,31.7,desfavoravel,1.34
77777,João Schmidt,SAN,Meia,6,4.12,0.0,1.13,6,0.0,False,True,FLU,-0.376,neutro,1.568,1.13,0.75,52.7,neutro,1.24
84847,Luan Peres,SAN,Zagueiro,7,5.36,1.01,2.58,9,6.7,True,True,FLU,-0.073,neutro,2.502,1.58,1.0,46.7,neutro,2.34
95466,Igor Vinícius,SAN,Lateral,7,11.02,1.84,7.04,7,13.0,True,True,FLU,0.759,valor_bom,6.224,5.04,0.875,46.6,neutro,5.08
82455,Zé Rafael,SAN,Meia,6,8.88,0.0,5.35,4,0.0,False,True,FLU,0.869,valor_bom,4.55,2.85,0.5,52.7,neutro,2.4
78478,Willian Arão,SAN,Meia,6,6.04,0.89,2.38,6,6.7,True,True,FLU,0.649,valor_bom,3.392,2.38,0.75,52.7,neutro,2.68
87470,Thaciano,SAN,Meia,6,6.68,-0.84,3.29,8,0.0,True,True,FLU,0.739,valor_bom,3.72,2.04,1.0,52.7,neutro,3.92
102975,Escobar,SAN,Lateral,3,10.77,0.02,8.08,6,6.0,True,True,FLU,1.254,valor_bom,6.612,5.75,0.75,46.6,neutro,4.62
74187,Rincón,SAN,Meia,6,3.05,0.0,-1.6,1,0.0,False,True,FLU,-0.754,armadilha_leve,0.564,0.0,0.125,52.7,neutro,0.07
84042,Tiquinho Soares,MIR,Atacante,6,5.86,0.0,2.1,5,0.0,False,False,INT,-0.869,armadilha_leve,2.089,2.1,0.625,31.4,desfavoravel,0.82
118775,Lautaro Díaz,SAN,Atacante,6,6.24,-1.28,3.48,5,1.5,True,True,FLU,1.148,valor_bom,4.299,1.88,0.625,52.2,neutro,2.81
63008,Rafael Tolói,SAO,Zagueiro,3,7.32,-0.47,4.05,4,2.5,True,False,VAS,0.683,valor_bom,3.949,3.3,0.5,46.7,neutro,1.84
102256,Rollheiser,SAN,Meia,6,4.48,0.0,0.34,7,0.0,False,True,FLU,-1.032,armadilha_leve,1.17,0.34,0.875,52.7,neutro,1.08
91866,Zé Ivaldo,SAN,Zagueiro,6,5.75,0.0,1.9,4,0.0,False,True,FLU,-0.54,armadilha_leve,2.242,1.9,0.5,46.7,neutro,1.05
142867,Robinho Jr.,SAN,Atacante,6,3.06,0.0,0.0,2,0.0,False,True,FLU,-0.739,armadilha_leve,0.701,0.0,0.25,52.2,neutro,0.18
113690,Diógenes,SAN,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,FLU,-0.393,neutro,0.0,0.0,0.0,47.0,neutro,0.0
130811,Souza,SAN,Lateral,6,8.0,0.0,0.0,0,0.0,False,True,FLU,-4.804,armadilha_forte,0.0,0.0,0.0,46.6,neutro,0.0
99889,Alan Franco,SAO,Zagueiro,7,5.76,-0.34,2.65,9,1.2,True,False,VAS,-0.22,neutro,2.539,1.65,1.0,46.7,neutro,2.37
141754,Gabriel Bontempo,SAN,Meia,6,4.9,0.75,2.51,8,7.4,True,True,FLU,-0.116,neutro,2.203,2.51,1.0,52.7,neutro,2.32
141868,Vinicius Lira,SAN,Lateral,5,3.79,0.0,2.42,4,0.0,False,True,FLU,0.019,neutro,2.261,2.42,0.5,46.6,neutro,1.05
85403,Danielzinho,SAO,Meia,7,7.65,0.48,3.61,9,3.7,True,False,VAS,0.525,valor_bom,3.864,2.5,1.0,52.5,neutro,4.06
70164,Lucas Moura,SAO,Meia,5,7.89,0.0,2.69,7,0.0,False,False,VAS,0.0,neutro,3.469,1.26,0.875,52.5,neutro,3.19
89840,Calleri,SAO,Atacante,7,13.84,0.0,7.41,10,0.0,False,False,VAS,1.026,valor_bom,6.255,2.61,1.0,51.9,neutro,6.49
101290,Ferreira,SAO,Atacante,7,6.88,-2.99,4.14,8,2.1,True,False,VAS,1.081,valor_bom,4.476,1.14,1.0,51.9,neutro,4.65
104075,Sabino,SAO,Zagueiro,7,7.1,0.0,4.83,9,0.0,False,False,VAS,1.249,valor_bom,4.391,3.5,1.0,46.7,neutro,4.1
108469,Adonis Frías,SAN,Zagueiro,6,4.69,0.0,1.53,4,0.0,False,True,FLU,-0.149,neutro,2.119,1.53,0.5,46.7,neutro,0.99
105300,Ferraresi,BOT,Zagueiro,6,6.06,0.0,2.41,7,0.0,False,False,CHA,0.374,neutro,3.204,1.98,0.875,57.5,neutro,3.22
106294,Marcos Antônio,SAO,Meia,7,6.64,-0.49,2.84,11,1.7,True,False,VAS,0.391,neutro,3.392,1.93,1.0,52.5,neutro,3.56
77656,Cédric Soares,SAO,Lateral,7,4.66,-0.46,1.15,4,0.8,True,False,VAS,-0.389,neutro,2.473,1.15,0.5,46.5,neutro,1.15
81845,Alisson,FLU,Meia,6,4.09,0.0,0.43,4,0.0,False,False,SAN,-0.535,armadilha_leve,1.408,0.43,0.5,42.5,neutro,0.6
131617,André Silva,SAO,Atacante,6,4.34,0.21,0.33,7,1.8,True,False,VAS,-0.966,armadilha_leve,1.265,0.33,0.875,51.9,neutro,1.15
101597,Ramon,VIT,Lateral,7,10.07,2.1,6.22,9,14.2,True,True,COR,0.711,valor_bom,5.886,3.55,1.0,67.1,favoravel,7.9
80570,Wendell,SAO,Lateral,6,8.2,-0.08,4.2,6,0.9,True,False,VAS,0.412,neutro,4.949,2.37,0.75,46.5,neutro,3.45
91573,Arboleda,SAO,Zagueiro,6,8.95,0.0,3.98,6,0.0,False,False,VAS,0.116,neutro,3.933,2.98,0.75,46.7,neutro,2.76
113359,Pablo Maia,SAO,Meia,5,4.28,0.0,1.36,8,0.0,False,False,VAS,-0.406,neutro,1.628,1.36,1.0,52.5,neutro,1.71
118563,Rodriguinho,RBB,Meia,7,5.43,-0.5,2.96,5,1.2,True,True,REM,-0.273,neutro,2.306,1.96,0.625,70.5,neutro,2.03
72391,Fernando Diniz,COR,Técnico,7,8.42,0.57,4.29,4,4.59,True,False,VIT,-1.442,armadilha_leve,4.533,4.29,0.5,17.7,desfavoravel,0.8
140542,Ryan Francisco,SAO,Atacante,6,5.0,0.0,0.0,0,0.0,False,False,VAS,-2.54,armadilha_forte,0.0,0.0,0.0,51.9,neutro,0.0
71123,Thiago Mendes,VAS,Meia,7,8.37,0.87,4.87,10,6.7,True,True,SAO,1.036,valor_bom,4.55,2.87,1.0,43.3,neutro,3.94
141611,Maik,SAO,Lateral,6,6.54,0.0,4.35,4,0.0,False,False,VAS,-0.339,neutro,3.54,3.6,0.5,46.5,neutro,1.65
93716,Paulo Henrique,VAS,Lateral,7,8.39,-0.43,3.67,8,3.0,True,True,SAO,-0.05,neutro,4.59,2.42,1.0,56.6,neutro,5.2
117818,Young,SAO,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,VAS,-1.179,armadilha_leve,0.0,0.0,0.0,46.9,neutro,0.0
81091,Jair,VAS,Meia,5,6.0,0.0,0.0,0,0.0,False,True,SAO,-3.101,armadilha_forte,0.0,0.0,0.0,43.3,neutro,0.0
107873,Bobadilla,SAO,Meia,7,8.15,0.0,3.89,9,0.0,False,False,VAS,0.514,valor_bom,4.013,3.33,1.0,52.5,neutro,4.21
90309,David,VAS,Atacante,7,4.54,-1.21,2.74,9,-0.2,True,True,SAO,0.075,neutro,2.431,0.41,1.0,43.2,neutro,2.1
106028,Coronel,SAO,Goleiro,6,5.0,0.0,0.0,0,0.0,False,False,VAS,-2.285,armadilha_forte,0.0,0.0,0.0,46.9,neutro,0.0
99213,Puma Rodríguez,VAS,Lateral,6,8.33,0.0,4.73,7,0.0,False,True,SAO,0.569,valor_bom,5.146,1.73,0.875,56.6,neutro,5.1
97095,Carlos Cuesta,VAS,Zagueiro,7,6.0,0.0,0.7,3,0.0,False,True,SAO,-0.975,armadilha_leve,1.946,0.7,0.375,56.7,neutro,0.83
86686,Tchê Tchê,VAS,Meia,7,3.92,-0.23,1.58,8,0.0,True,True,SAO,-0.062,neutro,1.738,0.96,1.0,43.3,neutro,1.51
86410,Victor Luis,MIR,Lateral,7,3.26,-1.15,1.1,4,-1.5,True,False,INT,-0.005,neutro,1.821,1.1,0.5,47.2,neutro,0.86
141609,Lucca,SAO,Atacante,6,2.77,-0.23,0.0,1,0.0,True,False,VAS,-0.452,neutro,0.779,0.0,0.125,51.9,neutro,0.1
111682,Adson,VAS,Meia,6,6.57,0.0,2.8,2,0.0,False,True,SAO,0.962,valor_bom,3.88,2.8,0.25,43.3,neutro,0.84
116706,Andrés Gómez,VAS,Atacante,7,13.06,1.42,7.79,10,10.8,True,True,SAO,1.387,valor_bom,6.466,5.99,1.0,43.2,neutro,5.59
122485,Barros,VAS,Meia,2,9.54,-0.83,6.67,9,-0.1,True,True,SAO,1.703,valor_oculto,5.484,5.0,1.0,43.3,neutro,4.75
142279,Nuno Moreira,VAS,Meia,6,5.62,0.0,2.62,10,0.0,False,True,SAO,0.74,valor_bom,3.3,2.12,1.0,43.3,neutro,2.86
99198,Vegetti,VAS,Atacante,6,11.0,0.0,0.0,0,0.0,False,True,SAO,-4.514,armadilha_forte,0.0,0.0,0.0,43.2,neutro,0.0
117330,Robert Renan,VAS,Zagueiro,7,4.6,-0.48,1.37,11,0.2,True,True,SAO,-0.439,neutro,1.809,1.37,1.0,56.7,neutro,2.05
101594,Hugo Moura,VAS,Meia,6,2.96,0.0,1.2,6,0.0,False,True,SAO,-0.209,neutro,0.991,1.2,0.75,43.3,neutro,0.64
115141,Lucas Freitas,VAS,Zagueiro,6,3.61,0.0,0.0,1,0.0,False,True,SAO,0.029,neutro,1.69,0.0,0.125,56.7,neutro,0.24
95936,Daniel Fuzato,VAS,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,SAO,-0.393,neutro,0.0,0.0,0.0,56.9,neutro,0.0
118752,Mateus Carvalho,VAS,Meia,5,4.0,0.0,0.0,0,0.0,False,True,SAO,-2.043,armadilha_forte,0.0,0.0,0.0,43.3,neutro,0.0
112709,Kaiki Bruno,CRU,Lateral,7,10.83,-0.05,5.23,10,5.1,True,True,GRE,-0.111,neutro,5.355,3.93,1.0,74.1,neutro,7.94
105584,Lucas Piton,VAS,Lateral,6,5.02,0.0,1.06,8,0.0,False,True,SAO,-1.027,armadilha_leve,2.097,1.06,1.0,56.6,neutro,2.37
83786,Neris,VIT,Zagueiro,5,3.08,0.0,1.5,1,0.0,False,True,COR,0.587,valor_bom,1.857,1.5,0.125,67.2,favoravel,0.31
92180,Jair Ventura,VIT,Técnico,7,9.12,1.14,5.45,9,9.46,True,True,COR,0.45,neutro,5.372,5.45,1.0,42.0,neutro,4.51
93411,Cantalapiedra,VIT,Meia,6,4.65,0.0,1.27,6,0.0,False,True,COR,-0.619,armadilha_leve,1.628,1.27,0.75,41.9,neutro,1.02
97645,Thiago Couto,VIT,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,COR,-1.179,armadilha_leve,0.0,0.0,0.0,67.5,neutro,0.0
90588,Caíque,VIT,Meia,6,5.11,0.38,2.3,7,4.8,True,True,COR,-0.357,neutro,2.085,2.3,0.875,41.9,neutro,1.53
115100,Matheus França,VAS,Meia,6,3.12,0.0,0.57,3,0.0,False,True,SAO,-0.588,armadilha_leve,0.762,0.57,0.375,43.3,neutro,0.25
92696,Renato Kayzer,VIT,Atacante,7,7.08,-0.59,3.54,7,1.5,True,True,COR,0.756,valor_bom,4.218,1.25,0.875,41.5,neutro,3.06
42222,Osvaldo,VIT,Atacante,6,4.37,0.0,0.8,1,0.0,False,True,COR,-0.318,neutro,1.94,0.8,0.125,41.5,neutro,0.2
112863,Ramón Sosa,PAL,Atacante,6,5.17,-0.03,1.67,10,1.1,True,True,CAP,-0.799,armadilha_leve,1.853,0.87,1.0,73.4,neutro,2.72
96793,Camutanga,VIT,Zagueiro,5,6.71,0.0,3.95,7,0.0,False,True,COR,0.888,valor_bom,3.922,2.66,0.875,67.2,favoravel,4.61
104118,Lucas Arcanjo,VIT,Goleiro,7,10.78,1.59,7.06,7,12.8,True,True,COR,1.045,valor_bom,5.604,4.92,0.875,67.5,favoravel,6.62
104330,Dudu,VIT,Meia,5,5.01,0.0,3.95,2,0.0,False,True,COR,-0.059,neutro,2.307,1.45,0.25,41.9,neutro,0.48
111879,Mateus Silva,VIT,Lateral,5,4.95,0.0,4.85,2,0.0,False,True,COR,0.496,neutro,3.478,3.35,0.25,67.1,favoravel,1.17
100969,Ronald Lopes,VIT,Meia,6,3.02,-0.32,-0.83,3,0.0,True,True,COR,-0.935,armadilha_leve,0.38,0.0,0.375,41.9,neutro,0.12
102796,Julimar,CAP,Atacante,6,6.71,-1.38,4.62,9,0.2,True,False,PAL,1.373,valor_bom,4.71,1.4,1.0,39.8,desfavoravel,3.75
90031,Mendoza,CAP,Atacante,7,9.88,1.71,5.75,9,12.0,True,False,PAL,0.979,valor_bom,5.308,2.19,1.0,39.8,desfavoravel,4.23
108588,Tapia,SAO,Atacante,6,4.69,-0.64,2.07,7,0.1,True,False,VAS,-0.349,neutro,2.077,2.07,0.875,51.9,neutro,1.89
101752,Claudinho,VIT,Lateral,6,4.0,0.0,0.0,0,0.0,False,True,COR,-2.566,armadilha_forte,0.0,0.0,0.0,67.1,neutro,0.0
109138,Kike Saverio,VIT,Atacante,6,5.0,0.0,0.0,0,0.0,False,True,COR,-2.54,armadilha_forte,0.0,0.0,0.0,41.5,neutro,0.0
92273,Odair Hellmann,CAP,Técnico,7,8.98,0.95,5.47,9,8.56,True,False,PAL,0.693,valor_bom,5.383,5.47,1.0,40.4,neutro,4.35
80129,Jadson,CAP,Meia,7,4.28,0.0,1.41,7,0.0,False,False,PAL,-0.36,neutro,1.669,1.41,0.875,40.2,neutro,1.17
116461,Jamerson,VIT,Lateral,5,6.19,0.0,4.1,3,0.0,False,True,COR,-0.31,neutro,3.398,2.1,0.375,67.1,neutro,1.71
145387,Rúben Ismael,VIT,Meia,5,4.0,0.0,0.0,0,0.0,False,True,COR,-2.043,armadilha_forte,0.0,0.0,0.0,41.9,neutro,0.0
110668,Esquivel,CAP,Lateral,7,8.14,1.45,5.33,7,10.8,True,False,PAL,0.948,valor_bom,5.426,3.04,0.875,19.7,desfavoravel,1.87
85626,Léo,CAP,Zagueiro,6,6.77,0.0,4.9,2,0.0,False,False,PAL,1.056,valor_bom,4.098,3.4,0.25,19.9,desfavoravel,0.41
113113,Benavídez,CAP,Lateral,2,6.72,0.0,4.4,8,0.0,False,False,PAL,-0.186,neutro,3.767,2.4,1.0,19.7,desfavoravel,1.48
111951,Renzo López,VIT,Atacante,6,2.09,0.0,0.4,4,0.0,False,True,COR,0.055,neutro,0.718,0.4,0.5,41.5,neutro,0.3
110698,Mycael,CAP,Goleiro,6,5.0,0.0,0.0,0,0.0,False,False,PAL,-2.285,armadilha_forte,0.0,0.0,0.0,20.0,desfavoravel,0.0
123869,Aguirre,CAP,Zagueiro,7,5.69,0.93,2.98,8,4.7,True,False,PAL,-0.015,neutro,2.697,1.85,1.0,19.9,desfavoravel,1.07
107985,Terán,CAP,Zagueiro,6,4.92,0.0,2.72,5,0.0,False,False,PAL,0.179,neutro,2.531,2.12,0.625,19.9,desfavoravel,0.63
130620,Edenílson,VIT,Meia,7,3.15,0.0,1.27,3,0.0,False,True,COR,-0.398,neutro,0.953,1.27,0.375,41.9,neutro,0.3
112017,Felipinho,CAP,Meia,6,3.76,-0.44,0.75,2,0.0,True,False,PAL,-0.036,neutro,1.667,0.75,0.25,40.2,neutro,0.34
105518,Renan Peixoto,CAP,Atacante,6,3.56,-0.05,0.5,2,1.0,True,False,PAL,-0.024,neutro,1.766,0.5,0.25,39.8,desfavoravel,0.35
120433,Léo Derik,CAP,Lateral,7,4.37,0.0,2.84,5,0.0,False,False,PAL,0.398,neutro,3.021,2.24,0.625,19.7,desfavoravel,0.74
125746,Dudu,CAP,Meia,7,2.67,0.2,2.45,8,2.2,True,False,PAL,0.754,valor_bom,1.642,1.83,1.0,40.2,neutro,1.32
115266,Renan Viana,CAP,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,PAL,-0.566,armadilha_leve,0.0,0.0,0.0,39.8,desfavoravel,0.0
122439,Isaac,CAP,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,PAL,-0.566,armadilha_leve,0.0,0.0,0.0,39.8,desfavoravel,0.0
143193,Viveros,CAP,Atacante,7,12.19,1.74,7.09,9,11.4,True,False,PAL,1.129,valor_bom,6.018,2.98,1.0,39.8,desfavoravel,4.79
122316,Batata,CAP,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,PAL,0.924,valor_bom,0.0,0.0,0.0,19.7,desfavoravel,0.0
128431,João Cruz,CAP,Meia,6,5.44,0.46,2.8,5,6.2,True,False,PAL,-0.346,neutro,2.244,0.8,0.625,40.2,neutro,1.13
131832,Portilla,CAP,Meia,6,2.85,-0.73,1.3,9,-0.3,True,False,PAL,-0.02,neutro,1.081,1.3,1.0,40.2,neutro,0.87
125926,Zapelli,CAP,Meia,6,5.41,-0.08,2.39,7,1.7,True,False,PAL,-0.462,neutro,2.127,1.68,0.875,40.2,neutro,1.5
128427,Alejandro García,CAP,Meia,6,4.0,0.0,0.0,0,0.0,False,False,PAL,-2.043,armadilha_forte,0.0,0.0,0.0,40.2,neutro,0.0
71227,Maicon,CFC,Zagueiro,7,4.16,-0.01,2.16,10,0.5,True,True,CAM,0.319,neutro,2.273,1.26,1.0,54.4,neutro,2.47
127970,Felipe Chiqueti,CAP,Meia,6,1.85,0.0,1.35,4,0.0,False,False,PAL,0.843,valor_bom,1.006,1.35,0.5,40.2,neutro,0.4
123101,Leozinho,CAP,Atacante,6,2.33,0.0,-0.15,2,0.0,False,False,PAL,-0.204,neutro,0.671,0.0,0.25,39.8,desfavoravel,0.13
128429,Marcão,CAP,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,PAL,-1.383,armadilha_leve,0.0,0.0,0.0,19.9,desfavoravel,0.0
130842,Matheus Soares,CAP,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,PAL,0.713,valor_bom,0.0,0.0,0.0,20.0,desfavoravel,0.0
63354,Rodrigo Moledo,CFC,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,CAM,-1.383,armadilha_leve,0.0,0.0,0.0,54.4,neutro,0.0
143532,Carlos Eduardo,CAP,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,PAL,0.713,valor_bom,0.0,0.0,0.0,20.0,desfavoravel,0.0
84339,Bruno Melo,CFC,Lateral,7,6.44,0.0,4.33,10,5.8,True,True,CAM,-0.011,neutro,3.799,2.93,1.0,54.3,neutro,4.13
90302,Pedro Rocha,CFC,Atacante,7,6.79,-0.14,3.56,11,1.5,True,True,CAM,0.731,valor_bom,4.087,2.11,1.0,41.9,neutro,3.42
145609,Élan Ricardo,CAP,Meia,6,3.0,0.0,0.0,0,0.0,False,False,PAL,-1.341,armadilha_leve,0.0,0.0,0.0,40.2,neutro,0.0
84626,Josué,CFC,Meia,7,5.8,0.19,3.1,10,6.2,True,True,CAM,0.952,valor_bom,3.567,1.1,1.0,42.1,neutro,3.0
50742,Gabriel Leite,CFC,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,CAM,-1.179,armadilha_leve,0.0,0.0,0.0,54.6,neutro,0.0
82628,Tinga,CFC,Lateral,6,5.07,0.18,2.28,7,2.0,True,True,CAM,-0.374,neutro,2.736,2.28,0.875,54.3,neutro,2.6
81952,Willian Oliveira,CFC,Meia,6,5.22,0.0,2.43,7,0.0,False,True,CAM,-0.347,neutro,2.145,2.43,0.875,42.1,neutro,1.58
123648,Lucas Ronier,CFC,Atacante,7,10.63,-0.42,7.93,11,2.8,True,True,CAM,2.076,valor_oculto,6.617,5.84,1.0,41.9,neutro,5.55
84428,Fernando Sobral,CFC,Meia,6,4.56,0.0,1.5,2,0.0,False,True,CAM,-0.358,neutro,1.817,1.5,0.25,42.1,neutro,0.38
110708,Pedro Rangel,CFC,Goleiro,7,5.99,0.12,4.25,8,3.5,True,True,CAM,1.257,valor_bom,4.29,2.38,1.0,54.6,neutro,4.68
97878,Jacy,CFC,Zagueiro,7,4.95,-0.61,4.03,10,1.0,True,True,CAM,1.017,valor_bom,3.312,2.83,1.0,54.4,neutro,3.6
126977,Fernando Seabra,CFC,Técnico,7,7.85,0.32,5.25,11,5.91,True,True,CAM,1.11,valor_bom,4.999,5.25,1.0,42.2,neutro,4.22
104811,Sebastián Gómez,CFC,Meia,7,4.62,0.82,2.34,9,6.5,True,True,CAM,-0.043,neutro,2.131,2.34,1.0,42.1,neutro,1.79
101405,Wallisson,CFC,Meia,7,5.25,0.73,2.9,8,4.6,True,True,CAM,-0.081,neutro,2.398,2.9,1.0,42.1,neutro,2.02
125803,Pedro Morisco,CFC,Goleiro,5,8.04,0.0,5.0,4,0.0,False,True,CAM,0.798,valor_bom,4.553,5.0,0.5,54.6,neutro,2.49
117930,Lavega,CFC,Atacante,6,5.95,1.44,3.57,10,8.4,True,True,CAM,-0.101,neutro,2.909,1.17,1.0,41.9,neutro,2.44
109127,Tiago Cóser,CFC,Zagueiro,6,3.39,-0.91,2.82,9,1.5,True,True,CAM,0.942,valor_bom,2.388,1.15,1.0,54.4,neutro,2.6
124358,João Almeida,CFC,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.924,valor_bom,0.0,0.0,0.0,54.3,neutro,0.0
124834,Ruan Assis,CFC,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.588,valor_bom,0.0,0.0,0.0,41.9,neutro,0.0
125551,Jean Gabriel,CFC,Meia,6,2.0,0.0,0.0,0,0.0,False,True,CAM,-0.436,neutro,0.0,0.0,0.0,42.1,neutro,0.0
112576,Vini Paulista,CFC,Meia,6,4.57,0.89,2.55,11,7.7,True,True,CAM,0.145,neutro,2.275,2.55,1.0,42.1,neutro,1.92
115840,Benassi,CFC,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.713,valor_bom,0.0,0.0,0.0,54.6,neutro,0.0
97795,Marcelinho,REM,Lateral,6,4.92,-0.32,4.02,8,5.8,True,False,RBB,0.622,valor_bom,3.577,3.64,1.0,44.8,neutro,3.2
131279,Thiago Azaf,CFC,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.588,valor_bom,0.0,0.0,0.0,41.9,neutro,0.0
82730,Marcelo Rangel,REM,Goleiro,7,4.99,-0.86,3.01,11,2.1,True,False,RBB,0.44,neutro,2.948,2.56,1.0,45.1,neutro,2.66
