atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
130209,Renê,VIT,Atacante,7,9.22,-1.89,7.58,11,3.0,True,True,PAL,2.189,valor_oculto,6.444,3.49,1.0,23.5,neutro,2.05,0.05,11.5,0.727,0.741,1.059,1.0,0.425,0.0,
127273,Artur Jorge,CRU,Técnico,7,11.66,-0.54,6.22,12,3.77,True,False,CFC,0.421,neutro,6.125,6.22,1.0,59.6,neutro,3.25,0.75,-3.7,0.923,0.667,1.12,1.185,0.55,0.0,
97905,Matheus Aurélio,CHA,Goleiro,6,2.61,0.84,1.7,2,3.5,True,True,VAS,1.23,valor_bom,2.426,1.7,0.25,56.9,neutro,2.67,0.375,8.5,0.632,1.073,0.348,1.29,0.15,0.0,
101820,Mayk,REM,Lateral,7,7.63,1.71,3.8,12,12.0,True,False,MIR,0.009,neutro,4.315,2.63,1.0,40.8,neutro,3.59,0.7,-23.3,1.217,0.875,0.905,0.877,0.6,0.0,
42411,Cuca,SAN,Técnico,6,10.32,-0.03,5.67,12,6.21,True,False,SAO,-0.397,neutro,5.487,5.67,1.0,31.1,desfavoravel,3.8,0.275,-48.2,1.103,1.333,0.64,1.217,0.35,0.0,
121811,Da Silva,CHA,Meia,6,3.0,0.0,0.0,0,0.0,False,True,VAS,-1.723,armadilha_forte,0.0,0.0,0.0,54.4,neutro,1.35,0.825,8.5,0.632,1.073,0.348,1.29,0.15,0.0,
149715,Rafael Gonzaga,SAN,Lateral,6,2.79,0.0,2.4,1,0.0,False,False,SAO,0.346,neutro,2.007,2.4,0.125,21.3,desfavoravel,1.27,0.275,-48.2,1.103,1.333,0.64,1.217,0.35,0.0,
123005,Sidney,BAH,Meia,6,1.0,0.0,0.0,0,0.0,False,False,FLU,0.496,neutro,0.0,0.0,0.0,45.1,neutro,0.93,0.5,-24.8,1.103,0.96,0.667,0.8,0.625,0.0,
102877,Gabriel Poveda,REM,Atacante,6,3.01,0.0,0.73,10,0.0,False,False,MIR,-0.938,armadilha_leve,0.756,0.73,1.0,54.2,neutro,2.07,0.675,-23.3,1.217,0.875,0.905,0.877,0.6,0.0,
123016,David Braga,REM,Meia,6,3.11,0.0,1.52,6,0.0,False,False,MIR,-0.353,neutro,1.223,1.52,0.75,55.9,neutro,2.25,0.675,-23.3,1.217,0.875,0.905,0.877,0.6,0.0,
