atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
103562,Guido Herrera,BAH,Goleiro,6,6.0,0.0,0.0,0,0.0,False,True,REM,-3.032,armadilha_forte,0.0,0.0,0.0,70.1,neutro,1.52,0.55,30.7,1.43,1.137,1.04,1.088,0.875,0.656,
99034,Elias,MIR,Lateral,6,3.41,0.0,1.8,1,0.0,False,True,VIT,-0.398,neutro,1.836,1.8,0.125,69.6,neutro,2.64,0.9,38.4,0.897,1.3,0.624,0.843,0.475,0.532,
141763,Fabiano Souza,VIT,Lateral,6,3.85,0.0,0.23,3,0.0,False,False,MIR,-1.227,armadilha_leve,1.402,0.23,0.375,36.6,desfavoravel,3.47,0.75,-38.4,0.624,0.843,0.897,1.3,0.45,0.21,
122121,Túlio Eduardo,CHA,Atacante,7,6.02,-1.59,4.54,5,-1.9,True,True,INT,1.564,valor_oculto,4.706,1.34,0.625,53.8,neutro,3.84,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
128177,Pedro Emanuel,VAS,Técnico,7,9.57,-0.73,5.01,6,3.27,True,False,GRE,-1.142,armadilha_leve,5.132,5.01,0.75,33.5,desfavoravel,3.85,0.6,-52.8,0.741,1.125,0.926,1.061,0.3,0.408,
91130,Fernandinho,MIR,Atacante,6,3.68,-0.41,2.1,6,-0.6,True,True,VIT,0.218,neutro,2.356,2.1,0.75,64.8,favoravel,2.67,1.0,38.4,0.897,1.3,0.624,0.843,0.475,0.532,
103967,Bruno Santos,MIR,Atacante,7,5.04,1.62,2.87,7,10.6,True,True,VIT,-0.354,neutro,2.698,1.73,0.875,64.8,neutro,2.25,1.0,38.4,0.897,1.3,0.624,0.843,0.475,0.532,
146833,Cléber Lucas,BOT,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,RBB,0.168,neutro,0.0,0.0,0.0,46.4,neutro,1.12,0.55,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
113558,Bruninho,RBB,Meia,6,4.0,0.0,0.0,0,0.0,False,False,BOT,-2.492,armadilha_forte,0.0,0.0,0.0,48.7,neutro,1.16,0.9,-5.5,0.806,1.429,0.405,1.0,0.275,0.307,
126996,Paulinho,VAS,Lateral,6,4.0,0.0,0.0,0,0.0,False,False,GRE,-2.889,armadilha_forte,0.0,0.0,0.0,29.9,desfavoravel,0.83,0.125,-52.8,0.741,1.125,0.926,1.061,0.3,0.408,
91204,Warleson,BOT,Goleiro,6,6.12,0.0,5.67,3,0.0,False,True,RBB,1.053,valor_bom,4.599,4.0,0.375,46.4,neutro,3.84,0.55,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
151406,Herick,BOT,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,RBB,0.19,neutro,0.0,0.0,0.0,46.9,neutro,1.13,0.55,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
151404,Lucas Emanuel,BOT,Atacante,6,1.45,0.0,1.4,1,0.0,False,True,RBB,1.12,valor_bom,1.048,1.4,0.125,29.4,neutro,1.49,0.225,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
118806,Buta,SAO,Lateral,5,5.94,0.0,4.0,1,0.0,False,False,PAL,-0.138,neutro,3.574,4.0,0.125,39.6,desfavoravel,3.22,0.125,-51.9,0.968,0.893,0.809,1.238,0.625,0.181,0.464
51413,Walter,MIR,Goleiro,5,5.06,0.0,2.69,20,0.0,False,True,VIT,-0.056,neutro,2.905,2.44,1.0,67.5,neutro,3.52,0.9,38.4,0.897,1.3,0.624,0.843,0.475,0.532,
151405,Victor Hugo,BOT,Meia,6,1.0,0.0,0.0,0,0.0,False,True,RBB,0.444,neutro,0.0,0.0,0.0,29.6,neutro,0.83,0.225,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
98333,Gabriel Batista,BOT,Goleiro,7,5.41,2.55,4.43,3,11.5,True,True,RBB,1.018,valor_bom,4.261,2.76,0.375,46.4,neutro,3.64,0.55,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
122321,Lorran,FLA,Meia,6,8.0,0.0,5.93,3,0.0,False,True,COR,1.011,valor_bom,4.584,4.26,0.375,60.2,favoravel,4.01,0.225,36.1,1.224,0.743,0.963,1.348,0.85,0.699,
91626,Paulinho,BOT,Lateral,5,4.4,0.0,-0.3,1,0.0,False,True,RBB,0.253,neutro,3.096,0.0,0.125,48.1,neutro,3.06,0.55,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
97450,Gustavo Mosquito,MIR,Atacante,7,5.87,1.72,3.2,5,10.2,True,True,VIT,-0.732,armadilha_leve,2.799,1.6,0.625,64.8,neutro,3.3,1.0,38.4,0.897,1.3,0.624,0.843,0.475,0.532,
131762,Isac,SAO,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,PAL,0.19,neutro,0.0,0.0,0.0,38.6,desfavoravel,0.98,0.125,-51.9,0.968,0.893,0.809,1.238,0.625,0.181,0.464
146624,Heittor,PAL,Atacante,6,1.15,0.0,0.53,3,0.0,False,True,SAO,1.414,valor_bom,0.874,0.53,0.375,46.2,neutro,1.65,0.3,51.9,0.809,1.238,0.968,0.893,0.525,0.56,0.464
141339,Paulo Roberto,CFC,Atacante,6,5.18,-0.58,4.65,6,1.5,True,True,CAP,0.494,neutro,3.449,1.15,0.75,62.3,neutro,3.19,0.55,2.3,1.459,1.279,1.449,2.09,0.55,,
150842,Gabriel Vinicius,INT,Meia,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.444,neutro,0.0,0.0,0.0,55.6,neutro,1.27,1.0,0.0,0.929,1.071,1.481,0.9,0.225,0.475,0.509
150841,Fabricio Prado,INT,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.607,valor_bom,0.0,0.0,0.0,55.1,neutro,1.27,1.0,0.0,0.929,1.071,1.481,0.9,0.225,0.475,0.509
146964,Filipe Sirio,INT,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.168,neutro,0.0,0.0,0.0,39.0,neutro,0.99,0.55,0.0,0.929,1.071,1.481,0.9,0.225,0.475,0.509
151436,Miguel Bilong,PAL,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,SAO,-0.981,armadilha_leve,0.0,0.0,0.0,46.2,neutro,1.11,0.3,51.9,0.809,1.238,0.968,0.893,0.525,0.56,0.464
151440,Gutte,CAM,Meia,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.444,neutro,0.0,0.0,0.0,56.9,neutro,1.3,0.55,33.4,1.094,0.833,1.3,1.137,0.55,0.459,
147468,Wellington,CHA,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,INT,0.168,neutro,0.0,0.0,0.0,60.4,neutro,1.36,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
144424,Vitor Lamounier,CRU,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,SAN,-0.868,armadilha_leve,0.0,0.0,0.0,57.5,neutro,1.31,0.6,-1.5,1.505,0.984,1.081,0.658,0.75,0.381,0.5
151412,Kássio,CHA,Atacante,6,1.49,0.0,1.5,1,0.0,False,True,INT,1.07,valor_bom,1.059,1.5,0.125,53.8,neutro,1.9,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
144976,Domingos Andrade,BOT,Meia,6,5.04,0.0,1.5,1,0.0,False,True,RBB,-0.558,armadilha_leve,2.161,1.5,0.125,29.6,neutro,2.18,0.225,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
124483,Lucas Monzón,BOT,Zagueiro,7,4.19,0.64,2.1,3,4.7,True,True,RBB,0.255,neutro,2.557,1.1,0.375,46.9,neutro,2.65,0.55,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
106950,Fernando,CHA,Lateral,6,4.35,-0.36,2.85,6,-0.2,True,True,INT,0.439,neutro,3.233,2.35,0.75,62.4,neutro,3.71,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
122670,Diego Caito,GRE,Lateral,7,5.84,-0.23,4.04,5,2.8,True,True,VAS,0.078,neutro,3.721,2.84,0.625,72.1,favoravel,4.11,0.75,52.8,0.926,1.061,0.741,1.125,0.35,0.287,
114801,Danilo Pereira,BOT,Atacante,7,5.78,0.23,3.58,5,4.0,True,True,RBB,-0.498,neutro,2.945,2.58,0.625,29.4,neutro,2.58,0.225,5.5,0.405,1.0,0.806,1.429,0.2,0.416,
117314,Thiago Borbas,CAM,Atacante,5,5.75,0.0,4.3,3,0.0,False,True,FLU,-0.38,neutro,3.026,1.63,0.375,56.4,neutro,3.06,0.55,33.4,1.094,0.833,1.3,1.137,0.55,0.459,
109461,Calebe,INT,Meia,6,4.65,0.0,0.83,3,0.0,False,False,CHA,-0.7,armadilha_leve,1.858,0.83,0.375,55.6,neutro,2.28,1.0,0.0,0.929,1.071,1.481,0.9,0.225,0.475,0.509
93637,Bruno Tubarão,CHA,Lateral,5,3.17,0.0,1.1,1,0.0,False,True,INT,-0.278,neutro,1.759,1.1,0.125,62.4,neutro,3.01,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
142764,Franco Rossi,CHA,Atacante,6,3.91,0.0,2.4,4,0.0,False,True,INT,0.208,neutro,2.498,2.4,0.5,53.8,neutro,2.68,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
95541,Gustavo Cazonatti,MIR,Meia,6,3.42,-0.5,2.33,6,0.0,True,True,VIT,-0.196,neutro,1.618,2.33,0.75,65.1,neutro,2.13,1.0,38.4,0.897,1.3,0.624,0.843,0.475,0.532,
127871,Vargas,CAP,Atacante,6,7.22,-1.17,3.86,5,-0.3,True,False,CFC,0.62,valor_bom,4.445,1.26,0.625,60.2,neutro,3.77,0.8,-2.3,1.449,2.09,1.459,1.279,0.45,,
141160,Zé Lucas,CRU,Meia,6,5.23,-1.46,2.62,5,0.0,True,False,SAN,-0.391,neutro,2.388,2.62,0.625,58.8,neutro,2.65,0.725,-1.5,1.505,0.984,1.081,0.658,0.75,0.381,0.5
109097,Jovane Cabral,GRE,Atacante,2,7.61,0.0,3.47,3,0.0,False,True,VAS,0.439,neutro,4.445,1.8,0.375,60.5,favoravel,4.2,0.9,52.8,0.926,1.061,0.741,1.125,0.35,0.287,
147878,Alejandro,VIT,Meia,6,2.0,0.0,0.0,0,0.0,False,False,MIR,-0.855,armadilha_leve,0.0,0.0,0.0,46.6,neutro,1.12,0.95,-38.4,0.624,0.843,0.897,1.3,0.45,0.21,
151292,Felipe Morais,CRU,Meia,6,4.28,0.0,4.7,3,0.0,False,False,SAN,0.756,valor_bom,2.913,3.03,0.375,58.8,neutro,3.03,0.725,-1.5,1.505,0.984,1.081,0.658,0.75,0.381,0.5
141344,Vitor Tissi,CFC,Meia,6,1.26,-0.19,0.9,6,0.5,True,True,CAP,1.234,valor_bom,1.005,0.9,0.75,63.8,neutro,1.97,0.55,2.3,1.459,1.279,1.449,2.09,0.55,,
147201,João Kempes,INT,Meia,6,2.0,0.0,0.0,0,0.0,False,False,CHA,-0.855,armadilha_leve,0.0,0.0,0.0,55.6,neutro,1.27,1.0,0.0,0.929,1.071,1.481,0.9,0.225,0.475,0.509
130444,Rodrigo,CHA,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,INT,0.607,valor_bom,0.0,0.0,0.0,53.8,neutro,1.24,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
100596,Krovinovic,GRE,Meia,7,4.67,-0.41,1.98,4,0.8,True,True,VAS,-0.363,neutro,2.155,1.98,0.5,62.0,neutro,2.6,0.9,52.8,0.926,1.061,0.741,1.125,0.35,0.287,
151492,Marquinhos,RBB,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.47,neutro,0.0,0.0,0.0,52.2,neutro,1.22,0.375,-5.5,0.806,1.429,0.405,1.0,0.275,0.307,
117909,Wesley,CRU,Atacante,6,7.7,-0.76,2.68,4,0.5,True,False,SAN,-0.033,neutro,4.1,0.68,0.5,57.8,neutro,3.63,0.725,-1.5,1.505,0.984,1.081,0.658,0.75,0.381,0.5
130121,João Costa,CRU,Atacante,6,3.28,-0.86,1.08,5,-0.3,True,False,SAN,-1.083,armadilha_leve,1.033,1.08,0.625,57.8,neutro,1.9,0.725,-1.5,1.505,0.984,1.081,0.658,0.75,0.381,0.5
114323,Colidio,VAS,Atacante,7,8.76,-1.03,5.93,4,2.5,True,False,GRE,0.87,valor_bom,5.184,3.93,0.5,33.4,desfavoravel,3.98,0.6,-52.8,0.741,1.125,0.926,1.061,0.3,0.408,
102255,Santiago Sosa,VAS,Meia,7,8.81,0.29,4.93,4,6.9,True,False,GRE,0.474,neutro,4.362,4.93,0.5,33.7,desfavoravel,3.5,0.6,-52.8,0.741,1.125,0.926,1.061,0.3,0.408,
86864,Marlon,REM,Lateral,7,6.24,0.16,4.25,4,5.2,True,False,BAH,-0.083,neutro,3.764,4.25,0.5,30.8,desfavoravel,4.46,0.45,-30.7,1.04,1.088,1.43,1.137,0.125,0.14,
86777,Danilo Barbosa,GRE,Meia,6,4.61,-0.1,0.73,3,2.0,True,True,VAS,-0.709,armadilha_leve,1.831,0.73,0.375,62.0,neutro,2.45,0.9,52.8,0.926,1.061,0.741,1.125,0.35,0.287,
104649,Heitor,CHA,Lateral,5,8.3,1.1,7.05,4,9.2,True,True,INT,1.301,valor_bom,5.845,5.05,0.5,62.4,neutro,4.64,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
73476,Marcão,FLU,Técnico,7,12.95,0.62,7.87,4,9.7,True,False,CAM,0.453,neutro,7.0,7.87,0.5,49.1,neutro,4.67,0.65,-33.4,1.3,1.137,1.094,0.833,0.825,0.245,
124961,Castaño,CAM,Meia,7,5.24,-0.43,0.77,3,1.5,True,True,FLU,-1.039,armadilha_leve,1.841,0.77,0.375,56.9,neutro,2.38,0.55,33.4,1.094,0.833,1.3,1.137,0.55,0.459,
106313,Domingos Duarte,SAO,Zagueiro,7,8.38,1.06,6.12,4,9.7,True,False,PAL,0.925,valor_bom,4.673,5.37,0.5,38.6,desfavoravel,3.73,0.125,-51.9,0.968,0.893,0.809,1.238,0.625,0.181,0.464
123795,Lucho Rodríguez,CRU,Atacante,6,7.16,-0.88,2.8,3,0.0,True,False,SAN,0.42,neutro,4.262,1.13,0.375,57.8,neutro,3.79,0.725,-1.5,1.505,0.984,1.081,0.658,0.75,0.381,0.5
77510,Fred,CAM,Meia,7,7.61,-0.33,1.05,2,2.2,True,True,FLU,-0.153,neutro,3.473,1.05,0.25,56.9,neutro,3.38,0.55,33.4,1.094,0.833,1.3,1.137,0.55,0.459,
87747,Yago Felipe,CHA,Meia,7,8.98,-0.57,6.87,4,3.1,True,True,INT,1.179,valor_bom,5.009,5.62,0.5,55.1,neutro,4.1,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
107093,Luciano Juba,BAH,Lateral,7,11.86,1.46,7.1,22,11.2,True,True,REM,0.953,valor_bom,6.605,3.74,1.0,72.3,favoravel,5.47,0.55,30.7,1.43,1.137,1.04,1.088,0.875,0.656,
140908,Bruno Bertinato,PAL,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,SAO,-1.603,armadilha_forte,0.0,0.0,0.0,64.8,neutro,1.43,0.8,51.9,0.809,1.238,0.968,0.893,0.525,0.56,0.464
101237,Eliasson,INT,Atacante,6,3.48,-0.53,0.17,3,0.0,True,False,CHA,-1.583,armadilha_forte,0.776,0.17,0.375,55.1,neutro,1.74,1.0,0.0,0.929,1.071,1.481,0.9,0.225,0.475,0.509
106843,Borrero,CHA,Meia,6,4.04,0.0,1.5,2,0.0,False,True,INT,-0.056,neutro,2.095,1.5,0.25,55.1,neutro,2.53,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
146814,Josmar,FLA,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,COR,-0.981,armadilha_leve,0.0,0.0,0.0,61.0,neutro,1.37,0.225,36.1,1.224,0.743,0.963,1.348,0.85,0.699,
145781,Bruno André,VAS,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,GRE,0.19,neutro,0.0,0.0,0.0,29.2,desfavoravel,0.82,0.125,-52.8,0.741,1.125,0.926,1.061,0.3,0.408,
85035,Sanabria,INT,Atacante,6,4.49,-0.7,-0.3,2,-0.3,True,False,CHA,-0.879,armadilha_leve,1.978,0.0,0.25,55.1,neutro,2.46,1.0,0.0,0.929,1.071,1.481,0.9,0.225,0.475,0.509
138941,Bruno Duarte,VAS,Atacante,2,6.48,0.48,3.0,1,3.0,True,False,GRE,1.194,valor_bom,4.609,3.0,0.125,33.4,desfavoravel,3.77,0.6,-52.8,0.741,1.125,0.926,1.061,0.3,0.408,
151289,Kelvin,CRU,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,SAN,0.19,neutro,0.0,0.0,0.0,57.9,neutro,1.31,0.6,-1.5,1.505,0.984,1.081,0.658,0.75,0.381,0.5
130252,Euder,VAS,Meia,6,1.0,0.0,0.0,0,0.0,False,False,GRE,0.444,neutro,0.0,0.0,0.0,33.7,desfavoravel,0.9,0.6,-52.8,0.741,1.125,0.926,1.061,0.3,0.408,
141954,Khensane,CFC,Meia,6,1.0,0.0,0.0,0,0.0,False,True,CAP,0.444,neutro,0.0,0.0,0.0,63.8,neutro,1.42,0.55,2.3,1.459,1.279,1.449,2.09,0.55,,
151600,Miguel Carvalho,CHA,Meia,2,4.92,0.21,3.0,2,2.9,True,True,INT,-0.219,neutro,2.395,3.0,0.25,55.1,neutro,2.71,0.55,0.0,1.481,0.9,0.929,1.071,0.575,0.253,0.509
107300,Alex Bruno,VIT,Atacante,6,4.03,0.0,1.3,1,0.0,False,False,MIR,0.002,neutro,2.409,1.3,0.125,45.6,neutro,2.6,0.95,-38.4,0.624,0.843,0.897,1.3,0.45,0.21,
140167,Luizinho,COR,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,FLA,0.607,valor_bom,0.0,0.0,0.0,18.0,desfavoravel,0.63,0.05,-36.1,0.963,1.348,1.224,0.743,0.1,0.113,
151742,André Lucas,PAL,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,SAO,0.47,neutro,0.0,0.0,0.0,66.9,favoravel,1.47,0.8,51.9,0.809,1.238,0.968,0.893,0.525,0.56,0.464
