atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
144889,Victor Gabriel,PAL,Meia,6,1.0,0.0,0.0,0,0.0,False,False,GRE,0.496,neutro,0.0,0.0,0.0,55.1,neutro,2.39,0.6,0.4,1.034,1.286,0.743,1.189,0.675,0.453,0.481
151003,Eduardo,PAL,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,GRE,0.521,valor_bom,0.0,0.0,0.0,56.4,neutro,2.41,0.6,0.4,1.034,1.286,0.743,1.189,0.675,0.453,0.481
144255,João Alencar,SAN,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,REM,0.173,neutro,0.0,0.0,0.0,71.6,favoravel_visitante,2.65,0.775,0.2,1.333,0.533,0.871,1.08,0.925,0.369,0.497
141125,Robert,CAM,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,CHA,0.204,neutro,0.0,0.0,0.0,82.0,favoravel,2.82,0.85,54.0,1.189,0.671,1.486,0.9,0.675,0.646,
145413,Rafael Coutinho,PAL,Meia,6,1.0,0.0,0.0,0,0.0,False,False,GRE,0.496,neutro,0.0,0.0,0.0,55.1,neutro,2.39,0.6,0.4,1.034,1.286,0.743,1.189,0.675,0.453,0.481
147544,Gabriel Menegon,GRE,Goleiro,6,1.81,0.0,0.0,1,0.0,False,True,PAL,2.636,valor_oculto,3.555,0.0,0.125,35.4,neutro,3.88,0.05,-0.4,0.743,1.189,1.034,1.286,0.2,0.269,0.481
97101,Gabriel Rojas,CRU,Lateral,7,6.06,0.15,2.89,7,2.1,True,False,VIT,-0.644,armadilha_leve,3.252,2.46,0.875,55.7,neutro,3.14,0.775,-28.2,1.246,1.108,1.0,0.831,0.5,0.365,
130279,Lukas Zuccarello,VAS,Meia,6,2.32,0.0,1.3,1,0.0,False,True,CFC,0.186,neutro,1.153,1.3,0.125,52.2,neutro,2.85,0.425,2.6,1.076,1.268,1.459,1.279,0.5,0.597,
141536,Yuri Alves,RBB,Meia,6,1.55,0.0,1.05,4,0.0,False,False,FLA,1.018,valor_bom,1.106,1.05,0.5,20.3,desfavoravel,2.0,0.1,-35.9,0.975,1.255,0.917,0.736,0.35,0.132,0.571
145703,Kaio Nóbrega,FLA,Meia,6,1.0,0.0,0.0,0,0.0,False,True,RBB,0.496,neutro,0.0,0.0,0.0,55.7,neutro,2.4,0.2,35.9,0.917,0.736,0.975,1.255,0.9,0.666,0.571
