atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
51413,Walter,MIR,Goleiro,2,5.17,0.0,2.76,17,0.0,False,False,CRU,0.345,neutro,3.185,2.47,1.0,46.1,neutro,4.05,0.6,-30.0,1.043,0.593,0.933,0.56,0.725,0.481,
145404,Arthur,PAL,Lateral,6,4.22,0.0,4.16,14,0.0,False,True,INT,1.266,valor_bom,3.896,2.87,1.0,72.7,favoravel,3.39,0.55,43.4,1.326,0.787,0.548,1.556,0.75,0.595,
147088,Cissé,CAM,Meia,2,2.42,0.0,1.75,10,0.0,False,False,REM,0.454,neutro,1.392,1.25,1.0,52.2,neutro,2.06,0.55,-6.9,1.12,0.64,0.875,0.865,0.725,0.203,0.443
146623,Luis Pacheco,PAL,Meia,6,1.98,0.0,0.0,3,0.0,False,True,INT,0.054,neutro,0.686,0.0,0.375,75.1,favoravel,2.58,0.6,43.4,1.326,0.787,0.548,1.556,0.75,0.595,
145436,Belé,PAL,Atacante,6,3.0,0.0,0.0,0,0.0,False,True,INT,-1.512,armadilha_forte,0.0,0.0,0.0,76.6,neutro,2.07,0.6,43.4,1.326,0.787,0.548,1.556,0.75,0.595,
107075,Yuri Sena,VIT,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,FLA,0.336,neutro,0.0,0.0,0.0,28.2,desfavoravel,-0.18,0.025,-54.6,0.382,1.219,0.973,1.111,0.25,0.31,
140496,Tiaguinho,GRE,Meia,6,0.93,0.0,0.0,1,0.0,False,True,SAO,1.674,valor_oculto,0.839,0.0,0.125,56.3,neutro,1.75,0.35,32.7,1.273,1.385,0.64,1.217,0.35,0.409,
110598,Marino Hinestroza,VAS,Atacante,6,5.76,0.0,1.93,8,0.0,False,False,BAH,-0.98,armadilha_leve,2.125,1.93,1.0,24.3,desfavoravel,1.38,0.425,-36.7,0.348,1.29,0.869,0.504,0.15,0.238,
87552,Vitor Bueno,REM,Meia,6,6.64,-0.33,3.31,14,0.0,True,True,CAM,0.454,neutro,3.585,1.88,1.0,36.2,neutro,1.9,0.15,6.9,0.875,0.865,1.12,0.64,0.4,0.324,0.443
141551,Índio,CAM,Meia,5,1.0,0.0,0.0,0,0.0,False,False,REM,0.541,valor_bom,0.0,0.0,0.0,52.2,neutro,0.94,0.55,-6.9,1.12,0.64,0.875,0.865,0.725,0.203,0.443
130608,Riquelme Fillipi,PAL,Atacante,6,1.46,0.0,1.37,3,0.0,False,True,INT,0.814,valor_bom,0.895,1.37,0.375,76.6,favoravel,2.75,0.6,43.4,1.326,0.787,0.548,1.556,0.75,0.595,
68952,Marinho,VIT,Atacante,6,4.73,0.0,1.75,6,0.0,False,False,FLA,-0.537,armadilha_leve,2.076,1.75,0.75,25.4,desfavoravel,1.33,0.275,-54.6,0.382,1.219,0.973,1.111,0.25,0.31,
141628,Pablo Lúcio,FLA,Meia,6,2.0,0.0,0.0,0,0.0,False,True,VIT,-0.799,armadilha_leve,0.0,0.0,0.0,79.8,neutro,2.22,1.0,54.6,0.973,1.111,0.382,1.219,0.625,0.752,
130906,Riquelme,CAP,Meia,6,0.91,0.0,0.58,4,0.0,False,False,SAN,1.689,valor_oculto,0.823,0.58,0.5,61.8,neutro,2.09,0.825,-17.8,1.05,0.442,1.103,1.333,0.85,0.261,
99789,Brenner,VAS,Atacante,7,7.07,0.0,2.98,13,0.0,False,False,BAH,0.042,neutro,3.699,2.36,1.0,24.3,desfavoravel,1.78,0.425,-36.7,0.348,1.29,0.869,0.504,0.15,0.238,
101729,Fabinho,CFC,Atacante,6,1.43,0.0,-0.03,7,0.0,False,True,CHA,0.332,neutro,0.368,0.0,0.875,56.4,neutro,1.78,0.725,30.0,0.672,1.35,0.632,1.073,0.225,0.567,
104134,Fabri,VIT,Atacante,6,5.27,0.0,2.66,7,0.0,False,False,FLA,-0.408,neutro,2.479,1.95,0.875,25.4,desfavoravel,1.59,0.275,-54.6,0.382,1.219,0.973,1.111,0.25,0.31,
146632,Alisson,INT,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,PAL,0.332,neutro,0.0,0.0,0.0,21.9,desfavoravel,-0.47,0.15,-43.4,0.548,1.556,1.326,0.787,0.15,0.178,
124270,Allex,INT,Meia,6,2.38,0.0,1.55,8,0.0,False,False,PAL,0.317,neutro,1.247,1.55,1.0,25.1,desfavoravel,1.39,0.2,-43.4,0.548,1.556,1.326,0.787,0.15,0.178,
118844,Kaio César,COR,Atacante,6,10.4,-1.02,6.77,9,2.8,True,False,RBB,1.156,valor_bom,5.875,4.44,1.0,46.7,neutro,3.64,0.35,-20.0,1.527,0.42,1.385,0.4,0.725,0.294,
147202,João Bezerra,INT,Atacante,6,1.38,0.0,1.2,1,0.0,False,False,PAL,0.79,valor_bom,0.771,1.2,0.125,23.1,desfavoravel,0.18,0.2,-43.4,0.548,1.556,1.326,0.787,0.15,0.178,
94930,Lucas Paquetá,FLA,Meia,2,14.86,0.0,6.46,11,0.0,False,True,VIT,0.302,neutro,5.452,5.1,1.0,79.8,favoravel,3.85,1.0,54.6,0.973,1.111,0.382,1.219,0.625,0.752,
147883,João Vitor,VAS,Atacante,6,3.49,0.0,3.13,4,0.0,False,False,BAH,0.694,valor_bom,2.591,3.13,0.5,24.3,desfavoravel,1.55,0.425,-36.7,0.348,1.29,0.869,0.504,0.15,0.238,
145036,Fernando Pradella,SAN,Atacante,6,0.82,0.0,0.0,1,0.0,False,True,CAP,1.456,valor_bom,0.637,0.0,0.125,43.3,neutro,1.02,0.3,17.8,1.103,1.333,1.05,0.442,0.35,0.444,
141406,Andrey Fernandes,VAS,Atacante,6,1.41,0.0,1.7,1,0.0,False,False,BAH,0.807,valor_bom,0.826,1.7,0.125,24.3,desfavoravel,0.28,0.425,-36.7,0.348,1.29,0.869,0.504,0.15,0.238,
142638,João Victor,INT,Atacante,5,1.0,0.0,0.0,0,0.0,False,False,PAL,0.549,valor_bom,0.0,0.0,0.0,23.1,desfavoravel,-0.42,0.2,-43.4,0.548,1.556,1.326,0.787,0.15,0.178,
