atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
69208,Gabriel Paulista,COR,Zagueiro,7,9.6,0.3,4.79,14,5.2,True,False,BAH,0.54,valor_bom,4.412,3.08,1.0,51.4,neutro,2.89,0.475,-16.3,1.99,1.2,1.086,0.95,0.85,0.0,
89256,Gerson,CRU,Meia,3,8.84,-0.14,4.26,18,5.1,True,True,BOT,0.441,neutro,4.182,3.98,1.0,66.5,favoravel,2.56,0.85,16.6,1.169,0.655,0.806,0.594,0.8,0.0,
95362,Cassierra,CAM,Atacante,7,6.19,0.79,2.33,15,5.8,True,False,PAL,-0.1,neutro,3.251,0.93,1.0,25.1,desfavoravel,2.44,0.15,-55.2,0.991,0.633,1.036,0.814,0.6,0.0,
123689,Milans,COR,Lateral,6,8.96,0.0,6.03,3,0.0,False,False,BAH,0.666,valor_bom,5.403,4.03,0.375,51.3,neutro,4.67,0.475,-16.3,1.99,1.2,1.086,0.95,0.85,0.0,
105157,Villagra,INT,Meia,7,5.01,-0.17,1.94,14,0.1,True,False,CAP,-0.602,armadilha_leve,1.961,1.94,1.0,28.3,desfavoravel,3.0,0.1,-39.7,1.382,1.583,0.877,0.8,0.2,0.0,
103388,Emmanuel Martínez,VIT,Meia,3,6.16,0.0,3.48,13,0.0,False,False,REM,0.849,valor_bom,3.68,3.48,1.0,46.3,neutro,2.45,0.75,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
105089,Tetê,GRE,Atacante,7,9.01,0.0,3.83,14,0.0,False,True,FLU,-0.139,neutro,4.248,2.69,1.0,51.4,neutro,2.84,0.45,29.7,1.086,1.368,0.786,0.95,0.275,0.0,
70449,Gabriel,VIT,Goleiro,6,5.02,0.0,0.9,3,0.0,False,False,REM,0.492,neutro,3.082,0.0,0.375,52.5,neutro,3.25,0.775,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
106708,Igor Formiga,MIR,Lateral,6,7.89,0.0,4.52,13,0.0,False,False,VAS,0.388,neutro,4.767,3.6,1.0,58.0,neutro,2.9,0.9,-36.6,0.9,0.864,0.345,1.14,0.55,0.0,
146374,Gilberto Junior,CAP,Lateral,6,6.14,-0.62,4.62,6,0.0,True,True,INT,0.26,neutro,3.937,3.62,0.75,57.7,neutro,3.2,0.4,39.7,0.877,0.8,1.382,1.583,0.825,0.0,
71536,Luiz Gustavo,CAP,Meia,7,5.98,-0.8,3.51,12,0.9,True,True,INT,0.961,valor_bom,3.708,2.68,1.0,64.0,favoravel,2.68,0.45,39.7,0.877,0.8,1.382,1.583,0.825,0.0,
89918,Everton Galdino,MIR,Atacante,6,2.73,0.0,1.2,7,0.0,False,False,VAS,-0.333,neutro,0.973,1.2,0.875,53.9,neutro,2.02,0.85,-36.6,0.9,0.864,0.345,1.14,0.55,0.0,
110633,Gustavo,CFC,Meia,6,3.3,0.0,0.9,4,0.0,False,False,RBB,-0.775,armadilha_leve,0.914,0.9,0.5,45.1,neutro,1.66,0.375,-12.6,1.368,1.407,1.315,0.76,0.4,0.0,
147864,Rafael Monti,REM,Atacante,6,3.56,0.0,0.0,1,0.0,False,True,VIT,-0.147,neutro,1.781,0.0,0.125,69.5,neutro,3.18,1.0,23.7,1.086,0.95,0.691,0.76,0.45,0.0,
113125,Picco,REM,Meia,6,5.9,-0.13,3.07,16,0.0,True,True,VIT,0.618,valor_bom,3.382,2.76,1.0,68.7,favoravel,2.65,1.0,23.7,1.086,0.95,0.691,0.76,0.45,0.0,
142265,Dell,BAH,Atacante,6,1.82,0.0,0.65,4,0.0,False,True,COR,0.323,neutro,0.733,0.65,0.5,49.9,neutro,1.72,0.25,16.3,1.086,0.95,1.99,1.2,0.65,0.0,
114308,Cufré,REM,Lateral,6,3.45,0.0,-0.3,1,0.0,False,True,VIT,-0.444,neutro,1.73,0.0,0.125,68.6,neutro,3.11,0.85,23.7,1.086,0.95,0.691,0.76,0.45,0.0,
100342,Léo Andrade,REM,Zagueiro,7,4.79,0.0,2.95,4,0.0,False,True,VIT,0.359,neutro,2.665,2.95,0.5,69.3,favoravel,3.3,0.85,23.7,1.086,0.95,0.691,0.76,0.45,0.0,
105842,Edu,VIT,Zagueiro,5,4.13,0.0,1.5,1,0.0,False,False,REM,0.423,neutro,2.409,1.5,0.125,53.2,neutro,3.05,0.775,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
86859,José Welison,REM,Meia,7,3.68,-0.75,2.51,16,3.1,True,True,VIT,0.617,valor_bom,2.34,2.51,1.0,68.7,favoravel,3.29,1.0,23.7,1.086,0.95,0.691,0.76,0.45,0.0,
147088,Cissé,CAM,Meia,6,2.08,-0.06,1.7,9,0.0,True,False,PAL,0.752,valor_bom,1.334,1.14,1.0,25.7,desfavoravel,1.47,0.15,-55.2,0.991,0.633,1.036,0.814,0.6,0.0,
140496,Tiaguinho,GRE,Meia,6,0.93,0.0,0.0,1,0.0,False,True,FLU,1.609,valor_oculto,0.819,0.0,0.125,51.2,neutro,1.75,0.45,29.7,1.086,1.368,0.786,0.95,0.275,0.0,
146623,Luis Pacheco,PAL,Meia,6,1.98,0.0,0.0,3,0.0,False,True,CAM,0.083,neutro,0.67,0.0,0.375,49.3,neutro,1.63,0.175,55.2,1.036,0.814,0.991,0.633,0.875,0.0,
145404,Arthur,PAL,Lateral,7,4.99,0.0,4.44,13,0.0,False,True,CAM,0.959,valor_bom,4.053,3.06,1.0,72.4,favoravel,2.69,0.725,55.2,1.036,0.814,0.991,0.633,0.875,0.0,
68952,Marinho,VIT,Atacante,6,4.73,0.0,1.75,6,0.0,False,False,REM,-0.767,armadilha_leve,1.895,1.75,0.75,46.4,neutro,2.19,0.75,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
87552,Vitor Bueno,REM,Meia,7,7.1,-0.16,3.78,12,1.2,True,True,VIT,0.685,valor_bom,3.87,2.11,1.0,68.7,favoravel,2.69,1.0,23.7,1.086,0.95,0.691,0.76,0.45,0.0,
107859,Fintelman,VIT,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,REM,-0.592,armadilha_leve,0.0,0.0,0.0,52.5,neutro,1.09,0.775,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
99789,Brenner,VAS,Atacante,6,7.07,0.0,2.98,13,0.0,False,True,MIR,0.033,neutro,3.741,2.36,1.0,41.1,neutro,2.08,0.65,36.6,0.345,1.14,0.9,0.864,0.1,0.0,
141628,Pablo Lúcio,FLA,Meia,6,2.0,0.0,0.0,0,0.0,False,True,SAO,-0.715,armadilha_leve,0.0,0.0,0.0,60.0,neutro,1.39,0.325,44.1,0.926,0.9,0.792,1.555,0.725,0.0,
145436,Belé,PAL,Atacante,6,3.0,0.0,0.0,0,0.0,False,True,CAM,-1.563,armadilha_forte,0.0,0.0,0.0,49.5,neutro,0.97,0.175,55.2,1.036,0.814,0.991,0.633,0.875,0.0,
141551,Índio,CAM,Meia,6,1.0,0.0,0.0,0,0.0,False,False,PAL,0.547,valor_bom,0.0,0.0,0.0,25.7,desfavoravel,0.01,0.15,-55.2,0.991,0.633,1.036,0.814,0.6,0.0,
101729,Fabinho,CFC,Atacante,5,1.43,0.0,-0.03,7,0.0,False,False,RBB,0.458,neutro,0.399,0.0,0.875,45.1,neutro,1.52,0.375,-12.6,1.368,1.407,1.315,0.76,0.4,0.0,
90370,Matheus Pereira,COR,Meia,6,3.35,-0.11,1.02,11,0.0,True,False,BAH,-0.21,neutro,1.432,1.02,1.0,65.1,neutro,2.41,0.375,-16.3,1.99,1.2,1.086,0.95,0.85,0.0,
110598,Marino Hinestroza,VAS,Atacante,6,5.76,0.0,1.93,8,0.0,False,True,MIR,-1.226,armadilha_leve,1.967,1.93,1.0,41.1,neutro,2.04,0.65,36.6,0.345,1.14,0.9,0.864,0.1,0.0,
130608,Riquelme Fillipi,PAL,Atacante,6,1.46,-0.58,1.37,3,-0.3,True,True,CAM,0.974,valor_bom,0.937,1.37,0.375,49.5,neutro,1.81,0.175,55.2,1.036,0.814,0.991,0.633,0.875,0.0,
107075,Yuri Sena,VIT,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,REM,0.475,neutro,0.0,0.0,0.0,52.5,neutro,1.09,0.775,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
51413,Walter,MIR,Goleiro,6,5.18,0.0,2.89,16,0.0,False,False,VAS,0.56,valor_bom,3.227,2.58,1.0,57.5,neutro,2.53,0.9,-36.6,0.9,0.864,0.345,1.14,0.55,0.0,
124270,Allex,INT,Meia,6,2.38,0.0,1.55,8,0.0,False,False,CAP,0.348,neutro,1.236,1.55,1.0,28.3,desfavoravel,2.26,0.1,-39.7,1.382,1.583,0.877,0.8,0.2,0.0,
146632,Alisson,INT,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,CAP,0.42,neutro,0.0,0.0,0.0,31.2,desfavoravel,0.24,0.25,-39.7,1.382,1.583,0.877,0.8,0.2,0.0,
130847,Zé Breno,VIT,Meia,6,2.04,0.0,0.6,2,0.0,False,False,REM,0.239,neutro,0.857,0.6,0.25,46.3,neutro,1.61,0.75,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
104134,Fabri,VIT,Atacante,6,5.27,0.0,2.66,7,0.0,False,False,REM,-0.629,armadilha_leve,2.31,1.95,0.875,46.4,neutro,2.31,0.75,-23.7,0.691,0.76,1.086,0.95,0.55,0.0,
118844,Kaio César,COR,Atacante,7,12.03,1.7,7.04,7,16.7,True,False,BAH,0.757,valor_bom,5.941,4.04,0.875,65.8,neutro,3.39,0.375,-16.3,1.99,1.2,1.086,0.95,0.85,0.0,
130906,Riquelme,CAP,Meia,6,0.91,0.0,0.58,4,0.0,False,True,INT,1.629,valor_oculto,0.808,0.58,0.5,64.0,favoravel,2.27,0.45,39.7,0.877,0.8,1.382,1.583,0.825,0.0,
142638,João Victor,INT,Atacante,5,1.0,0.0,0.0,0,0.0,False,False,CAP,0.675,valor_bom,0.0,0.0,0.0,27.8,desfavoravel,0.1,0.1,-39.7,1.382,1.583,0.877,0.8,0.2,0.0,
94930,Lucas Paquetá,FLA,Meia,5,14.86,0.0,6.46,11,0.0,False,True,SAO,0.399,neutro,5.426,5.1,1.0,60.0,neutro,2.99,0.325,44.1,0.926,0.9,0.792,1.555,0.725,0.0,
145036,Fernando Pradella,SAN,Atacante,6,0.82,0.0,0.0,1,0.0,False,True,CHA,1.691,valor_oculto,0.689,0.0,0.125,68.8,favoravel,2.34,0.7,49.3,1.126,1.103,0.671,1.169,0.35,0.0,
141615,Pedro Ferreira,SAO,Meia,6,1.51,0.0,1.2,2,0.0,False,False,FLA,0.975,valor_bom,0.977,1.2,0.25,20.6,desfavoravel,0.74,0.25,-44.1,0.792,1.555,0.926,0.9,0.1,0.0,
141406,Andrey Fernandes,VAS,Atacante,6,1.41,0.0,1.7,1,0.0,False,True,MIR,0.98,valor_bom,0.878,1.7,0.125,41.1,neutro,1.4,0.65,36.6,0.345,1.14,0.9,0.864,0.1,0.0,
147883,João Vitor,VAS,Atacante,6,3.49,0.0,3.13,4,0.0,False,True,MIR,0.52,valor_bom,2.379,3.13,0.5,41.1,neutro,2.41,0.65,36.6,0.345,1.14,0.9,0.864,0.1,0.0,
