atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
100652,Yuri Alberto,COR,Atacante,7,9.69,-0.48,2.5,13,0.2,True,False,GRE,-1.208,armadilha_leve,3.43,1.88,1.0,44.9,neutro,3.08,0.425,-41.6,1.587,1.322,0.895,0.68,0.6,0.0,
80287,Luciano,SAO,Atacante,5,14.14,-0.44,5.44,14,7.0,True,False,REM,-0.39,neutro,5.259,1.65,1.0,57.2,neutro,6.02,0.85,0.4,1.035,1.432,1.19,0.821,0.325,0.0,
142130,Marcelo Eráclito,CRU,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.658,valor_bom,0.0,0.0,0.0,57.2,neutro,0.0,0.3,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
39148,Hulk,FLU,Atacante,6,11.8,0.0,4.55,12,0.0,False,False,CRU,-0.421,neutro,4.706,2.63,1.0,39.3,desfavoravel,3.7,0.7,-22.3,0.756,1.082,1.035,0.756,0.45,0.0,
103445,Kaio Jorge,CRU,Atacante,7,12.24,1.19,4.6,12,9.7,True,True,FLU,-0.505,armadilha_leve,4.736,1.93,1.0,59.6,neutro,5.65,0.525,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
106104,Enamorado,GRE,Atacante,6,7.16,-0.47,3.69,16,1.4,True,True,COR,0.467,neutro,4.107,3.06,1.0,52.0,neutro,4.27,0.275,41.6,0.895,0.68,1.587,1.322,0.6,0.0,
115025,Miguelito,SAN,Meia,6,5.88,2.28,3.13,7,12.9,True,True,VIT,0.913,valor_bom,3.602,2.42,0.875,77.4,favoravel,4.88,1.0,39.4,1.035,1.093,1.44,1.164,0.325,0.0,
142049,Bruno Alves,CRU,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,True,FLU,-0.78,armadilha_leve,0.0,0.0,0.0,56.1,neutro,0.0,0.3,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
94583,Pedro,FLA,Atacante,7,16.01,-1.22,8.05,15,2.1,True,True,CFC,1.094,valor_bom,6.969,2.25,1.0,50.9,neutro,7.09,0.425,14.8,0.914,1.2,1.275,1.36,0.5,0.0,
146991,Rhuan Gabriel,CRU,Meia,6,1.39,0.0,1.2,1,0.0,False,True,FLU,1.39,valor_bom,1.074,1.2,0.125,58.6,neutro,0.16,0.525,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
147287,Kaiquy Luiz,CRU,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.49,neutro,0.0,0.0,0.0,56.1,neutro,0.0,0.3,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
123649,Janderson,CRU,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.49,neutro,0.0,0.0,0.0,56.1,neutro,0.0,0.3,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
118655,Saldivia,VAS,Zagueiro,7,4.79,-0.29,2.01,10,1.2,True,True,CAM,-0.177,neutro,2.225,2.01,1.0,61.4,neutro,2.73,0.7,37.1,0.618,1.214,1.133,1.183,0.275,0.0,
144423,Nicolas Pontes,CRU,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.314,neutro,0.0,0.0,0.0,55.5,neutro,0.0,0.3,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
147297,William Fernando,CRU,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.314,neutro,0.0,0.0,0.0,55.5,neutro,0.0,0.3,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
141776,Gustavo Henrique,SAN,Meia,3,2.48,-0.24,1.5,8,0.6,True,True,VIT,0.373,neutro,1.279,1.5,1.0,77.4,favoravel,1.98,1.0,39.4,1.035,1.093,1.44,1.164,0.325,0.0,
133673,Mateus Xavier,SAN,Atacante,6,2.33,0.0,1.2,1,0.0,False,True,VIT,-0.038,neutro,0.85,1.2,0.125,78.4,neutro,0.17,1.0,39.4,1.035,1.093,1.44,1.164,0.325,0.0,
114802,Vitor Roque,PAL,Atacante,5,17.01,0.0,7.6,7,0.0,False,True,CHA,0.03,neutro,6.182,4.17,0.875,66.0,favoravel,7.14,0.675,73.8,0.821,0.785,1.129,1.0,0.7,0.0,
128433,Johan Rojas,VAS,Meia,7,3.81,0.13,1.52,14,0.8,True,True,CAM,-0.249,neutro,1.664,1.16,1.0,32.2,neutro,1.07,0.2,37.1,0.618,1.214,1.133,1.183,0.275,0.0,
86292,Bolasie,CHA,Atacante,7,4.28,0.47,1.89,13,2.8,True,False,PAL,-0.44,neutro,1.924,0.89,1.0,14.0,desfavoravel,0.54,0.175,-73.8,1.129,1.0,0.821,0.785,0.1,0.0,
51413,Walter,MIR,Goleiro,7,6.11,0.78,3.06,15,6.3,True,False,CAP,0.42,neutro,3.415,2.73,1.0,30.1,desfavoravel,2.06,0.2,-55.1,0.889,0.835,0.887,0.756,0.55,0.0,
101908,Willian Machado,MIR,Zagueiro,7,6.67,0.47,3.92,13,10.4,True,False,CAP,0.876,valor_bom,3.84,2.84,1.0,29.2,desfavoravel,2.24,0.2,-55.1,0.889,0.835,0.887,0.756,0.55,0.0,
131516,JP Chermont,CFC,Lateral,7,4.78,-0.16,3.05,10,0.2,True,False,FLA,0.181,neutro,3.169,1.65,1.0,34.4,desfavoravel,2.18,0.15,-14.8,1.275,1.36,0.914,1.2,0.65,0.0,
94514,Lucas Oliveira,MIR,Zagueiro,6,5.82,0.43,3.73,6,5.0,True,False,CAP,0.267,neutro,3.024,2.23,0.75,29.2,desfavoravel,1.32,0.2,-55.1,0.889,0.835,0.887,0.756,0.55,0.0,
112367,Thalisson Gabriel,REM,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,SAO,-1.682,armadilha_forte,0.0,0.0,0.0,56.3,neutro,0.0,0.575,-0.4,1.19,0.821,1.035,1.432,0.5,0.0,
133696,Wallace Davi,BOT,Meia,6,4.0,0.0,0.0,0,0.0,False,False,BAH,-2.415,armadilha_forte,0.0,0.0,0.0,53.9,neutro,0.0,0.6,-1.0,0.853,0.772,1.018,1.455,0.55,0.0,
115986,Denilson,MIR,Meia,7,6.0,2.67,2.71,9,13.7,True,False,CAP,0.515,valor_bom,3.324,2.15,1.0,10.9,desfavoravel,0.72,0.1,-55.1,0.889,0.835,0.887,0.756,0.55,0.0,
108713,Galeano,MIR,Atacante,6,4.42,0.0,1.19,10,0.0,False,False,CAP,-0.952,armadilha_leve,1.541,1.19,1.0,12.1,desfavoravel,0.37,0.1,-55.1,0.889,0.835,0.887,0.756,0.55,0.0,
91639,Igor Cariús,MIR,Lateral,5,2.94,0.0,1.0,1,0.0,False,False,CAP,-0.156,neutro,1.667,1.0,0.125,28.5,desfavoravel,0.12,0.2,-55.1,0.889,0.835,0.887,0.756,0.55,0.0,
81121,Lucas Mugni,MIR,Meia,6,7.0,0.0,0.0,0,0.0,False,False,CAP,-4.001,armadilha_forte,0.0,0.0,0.0,10.9,desfavoravel,0.0,0.1,-55.1,0.889,0.835,0.887,0.756,0.55,0.0,
114040,Minda,CAM,Atacante,6,7.36,-1.94,4.04,9,0.0,True,False,VAS,0.777,valor_bom,4.464,2.26,1.0,56.8,neutro,5.07,0.8,-37.1,1.133,1.183,0.618,1.214,0.5,0.0,
130280,Phillipe Gabriel,VAS,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.658,valor_bom,0.0,0.0,0.0,62.4,favoravel,0.0,0.7,37.1,0.618,1.214,1.133,1.183,0.275,0.0,
126120,Marcelinho,RBB,Meia,6,3.11,0.0,2.93,3,0.0,False,True,INT,0.165,neutro,1.568,1.26,0.375,48.8,neutro,0.57,0.275,12.5,1.082,0.756,1.7,1.253,0.7,0.0,
145400,Cauê,RBB,Lateral,6,4.23,0.0,3.47,3,0.0,False,True,INT,0.721,valor_bom,3.359,2.47,0.375,50.1,neutro,1.26,0.4,12.5,1.082,0.756,1.7,1.253,0.7,0.0,
93988,Breno Lopes,CFC,Atacante,7,10.92,-0.95,6.46,14,11.7,True,False,FLA,1.148,valor_bom,5.908,1.89,1.0,52.5,neutro,6.2,0.425,-14.8,1.275,1.36,0.914,1.2,0.65,0.0,
130048,Noriega,GRE,Zagueiro,7,7.6,0.2,4.31,13,3.3,True,True,COR,0.807,valor_bom,4.082,2.77,1.0,72.6,favoravel,5.93,0.825,41.6,0.895,0.68,1.587,1.322,0.6,0.0,
103183,Andrew,FLA,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,CFC,-1.266,armadilha_leve,0.0,0.0,0.0,39.4,neutro,0.0,0.125,14.8,0.914,1.2,1.275,1.36,0.5,0.0,
94154,Maycon,CAM,Meia,7,6.1,-1.05,3.24,10,2.7,True,False,VAS,0.786,valor_bom,3.585,2.24,1.0,55.7,neutro,3.99,0.8,-37.1,1.133,1.183,0.618,1.214,0.5,0.0,
146894,João Bom,CHA,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,PAL,-0.615,armadilha_leve,0.0,0.0,0.0,14.0,desfavoravel,0.0,0.175,-73.8,1.129,1.0,0.821,0.785,0.1,0.0,
70666,Marllon,REM,Zagueiro,7,5.51,0.3,2.83,17,2.7,True,True,SAO,0.052,neutro,2.723,2.3,1.0,56.3,neutro,3.07,0.575,-0.4,1.19,0.821,1.035,1.432,0.5,0.0,
132412,Román Gómez,BAH,Lateral,2,7.75,-0.72,4.77,3,0.1,True,True,BOT,0.842,valor_bom,5.068,3.77,0.375,30.1,neutro,1.14,0.025,1.0,1.018,1.455,0.853,0.772,0.25,0.0,
83433,Patrick,REM,Meia,7,5.43,0.93,3.12,14,6.5,True,True,SAO,0.018,neutro,2.683,3.12,1.0,53.9,neutro,2.89,0.425,-0.4,1.19,0.821,1.035,1.432,0.5,0.0,
90061,Bruno Pacheco,CHA,Lateral,7,7.92,0.66,4.86,8,12.0,True,False,PAL,0.726,valor_bom,5.02,2.99,1.0,23.0,desfavoravel,2.31,0.1,-73.8,1.129,1.0,0.821,0.785,0.1,0.0,
102909,Luan,SAO,Meia,6,2.69,0.0,0.96,7,0.0,False,False,REM,-0.152,neutro,1.012,0.96,0.875,56.1,neutro,0.99,0.85,0.4,1.035,1.432,1.19,0.821,0.325,0.0,
141131,Vitão,CAM,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,VAS,0.49,neutro,0.0,0.0,0.0,48.2,neutro,0.0,0.675,-37.1,1.133,1.183,0.618,1.214,0.5,0.0,
89256,Gerson,CRU,Meia,7,8.51,-0.46,4.08,16,2.1,True,True,FLU,0.38,neutro,4.059,3.77,1.0,58.6,neutro,4.76,0.525,22.3,1.035,0.756,0.756,1.082,0.725,0.0,
