atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
123689,Milans,COR,Lateral,6,8.96,0.0,6.03,3,0.0,False,False,BOT,0.815,valor_bom,5.571,4.03,0.375,36.5,desfavoravel,1.53,0.075,-11.1,1.154,0.8,1.077,0.83,0.625,0.212,0.431
110633,Gustavo,CFC,Meia,6,3.7,0.0,0.65,2,1.3,True,False,SAN,-0.16,neutro,1.637,0.65,0.25,41.4,neutro,0.34,0.45,-12.5,1.167,1.421,1.143,0.818,0.35,0.355,
142265,Dell,BAH,Atacante,6,1.82,0.0,0.65,4,0.0,False,True,GRE,0.467,neutro,0.803,0.65,0.5,44.1,neutro,0.35,0.375,30.4,0.98,1.4,0.2,0.529,0.325,0.527,0.504
146374,Gilberto,CAP,Lateral,6,7.39,0.3,7.77,3,5.7,True,True,FLA,1.938,valor_oculto,6.046,5.77,0.375,39.7,neutro,1.8,0.025,12.5,0.75,0.562,1.141,0.7,0.425,0.285,0.438
113125,Picco,REM,Meia,6,6.59,0.13,3.65,12,1.5,True,False,CHA,0.863,valor_bom,3.842,3.23,1.0,66.1,neutro,5.08,1.0,-8.4,1.125,0.96,0.8,1.141,0.45,0.359,0.504
114308,Cufré,REM,Lateral,6,3.45,0.0,-0.3,1,0.0,False,False,CHA,-0.59,armadilha_leve,1.547,0.0,0.125,58.2,neutro,0.23,0.7,-8.4,1.125,0.96,0.8,1.141,0.45,0.359,0.504
97906,Riccieli,VIT,Zagueiro,6,4.85,0.0,3.5,2,0.0,False,False,RBB,0.543,valor_bom,2.845,2.0,0.25,41.1,neutro,0.58,0.45,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
122554,Freitas,REM,Meia,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.689,valor_bom,0.0,0.0,0.0,66.1,neutro,0.0,1.0,-8.4,1.125,0.96,0.8,1.141,0.45,0.359,0.504
86859,José Welison,REM,Meia,7,2.82,-0.01,1.43,12,1.2,True,False,CHA,0.093,neutro,1.28,1.43,1.0,66.1,neutro,1.69,1.0,-8.4,1.125,0.96,0.8,1.141,0.45,0.359,0.504
105842,Edu,VIT,Zagueiro,5,4.13,0.0,1.5,1,0.0,False,False,RBB,0.611,valor_bom,2.55,1.5,0.125,41.1,neutro,0.26,0.45,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
146623,Luis Pacheco,PAL,Meia,6,2.77,0.0,0.65,2,0.0,False,True,CRU,-0.221,neutro,0.974,0.65,0.25,63.7,neutro,0.31,0.95,57.2,0.48,0.5,1.2,0.6,0.675,0.558,0.455
68952,Marinho,VIT,Atacante,6,5.76,0.0,2.0,4,0.0,False,False,RBB,-1.117,armadilha_leve,2.113,2.0,0.5,58.1,neutro,1.23,0.675,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
147088,Cissé,CAM,Meia,5,1.65,-0.24,1.22,5,0.5,True,True,MIR,1.083,valor_bom,1.118,1.22,0.625,45.6,neutro,0.64,0.5,34.9,0.667,1.286,1.05,0.84,0.4,0.454,
140496,Tiaguinho,GRE,Meia,6,0.93,-0.07,0.0,1,0.0,True,False,BAH,1.896,valor_oculto,0.938,0.0,0.125,34.9,desfavoravel,0.08,0.675,-30.4,0.2,0.529,0.98,1.4,0.375,0.253,0.504
107859,Fintelman,VIT,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,RBB,-0.476,neutro,0.0,0.0,0.0,40.9,neutro,0.0,0.45,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
110598,Marino Hinestroza,VAS,Atacante,6,6.24,0.0,2.25,7,0.0,False,False,INT,0.379,neutro,3.585,2.25,0.875,41.3,neutro,2.59,0.45,-14.3,0.857,0.714,1.312,1.125,0.625,0.259,0.46
90370,Matheus Pereira,COR,Meia,6,4.19,0.0,1.24,9,0.0,False,False,BOT,-0.589,armadilha_leve,1.543,1.24,1.0,61.3,neutro,1.89,0.95,-11.1,1.154,0.8,1.077,0.83,0.625,0.212,0.431
141628,Pablo Lúcio,FLA,Meia,6,2.0,0.0,0.0,0,0.0,False,False,CAP,-0.619,armadilha_leve,0.0,0.0,0.0,31.6,desfavoravel,0.0,0.1,-12.5,1.141,0.7,0.75,0.562,0.875,0.223,0.438
107075,Yuri Sena,VIT,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,RBB,0.567,valor_bom,0.0,0.0,0.0,40.9,neutro,0.0,0.45,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
101729,Fabinho,CFC,Atacante,5,1.51,0.0,-0.03,6,0.0,False,False,SAN,0.513,valor_bom,0.489,0.0,0.75,41.5,neutro,0.3,0.45,-12.5,1.167,1.421,1.143,0.818,0.35,0.355,
145436,Belé,PAL,Atacante,6,3.0,0.0,0.0,0,0.0,False,True,CRU,-1.736,armadilha_forte,0.0,0.0,0.0,65.0,neutro,0.0,0.95,57.2,0.48,0.5,1.2,0.6,0.675,0.558,0.455
99789,Brenner,VAS,Atacante,6,7.52,-0.09,3.25,11,2.3,True,False,INT,0.148,neutro,3.883,2.52,1.0,41.3,neutro,3.21,0.45,-14.3,0.857,0.714,1.312,1.125,0.625,0.259,0.46
87552,Vitor Bueno,REM,Meia,6,7.58,0.0,4.7,8,0.0,False,False,CHA,1.135,valor_bom,4.415,2.83,1.0,66.1,neutro,5.84,1.0,-8.4,1.125,0.96,0.8,1.141,0.45,0.359,0.504
104134,Fabri,VIT,Atacante,6,4.98,0.0,2.72,6,0.0,False,False,RBB,-0.332,neutro,2.405,1.89,0.75,58.1,neutro,2.1,0.675,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
145404,Arthur,PAL,Lateral,7,4.11,0.0,3.98,10,0.0,False,True,CRU,0.466,neutro,3.001,2.78,1.0,70.6,favoravel,4.24,0.525,57.2,0.48,0.5,1.2,0.6,0.675,0.558,0.455
130906,Riquelme,CAP,Meia,6,0.66,0.0,-0.3,2,0.0,False,True,FLA,2.203,valor_oculto,0.784,0.0,0.25,25.1,neutro,0.1,0.125,12.5,0.75,0.562,1.141,0.7,0.425,0.285,0.438
130608,Riquelme Fillipi,PAL,Atacante,6,0.71,0.0,-0.3,1,0.0,False,True,CRU,2.195,valor_oculto,0.748,0.0,0.125,65.0,favoravel,0.12,0.95,57.2,0.48,0.5,1.2,0.6,0.675,0.558,0.455
141551,Índio,CAM,Meia,6,1.0,0.0,0.0,0,0.0,False,True,MIR,0.689,valor_bom,0.0,0.0,0.0,45.6,neutro,0.0,0.5,34.9,0.667,1.286,1.05,0.84,0.4,0.454,
147202,João Bezerra,INT,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,VAS,0.748,valor_bom,0.0,0.0,0.0,64.5,favoravel,0.0,0.75,14.3,1.312,1.125,0.857,0.714,0.55,0.461,0.46
124270,Allex,INT,Meia,2,2.59,-0.53,2.12,5,0.0,True,True,VAS,0.509,valor_bom,1.465,2.12,0.625,63.9,favoravel,1.17,0.75,14.3,1.312,1.125,0.857,0.714,0.55,0.461,0.46
107093,Luciano Juba,BAH,Lateral,7,12.61,0.42,7.95,14,11.5,True,True,GRE,1.245,valor_bom,7.023,3.74,1.0,76.8,favoravel,10.79,0.925,30.4,0.98,1.4,0.2,0.529,0.325,0.527,0.504
142638,João Victor,INT,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,VAS,0.748,valor_bom,0.0,0.0,0.0,64.5,favoravel,0.0,0.75,14.3,1.312,1.125,0.857,0.714,0.55,0.461,0.46
141406,Andrey Fernandes,VAS,Atacante,6,1.41,0.0,1.7,1,0.0,False,False,INT,1.228,valor_bom,0.97,1.7,0.125,41.3,neutro,0.1,0.45,-14.3,0.857,0.714,1.312,1.125,0.625,0.259,0.46
147883,João Vitor,VAS,Atacante,6,1.18,0.0,0.67,3,0.0,False,False,INT,1.412,valor_bom,0.822,0.67,0.375,41.3,neutro,0.25,0.45,-14.3,0.857,0.714,1.312,1.125,0.625,0.259,0.46
130847,Zé Breno,VIT,Meia,6,2.33,0.33,1.2,1,1.2,True,False,RBB,0.292,neutro,1.071,1.2,0.125,58.3,neutro,0.16,0.675,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
146632,Alisson,INT,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,VAS,0.629,valor_bom,0.0,0.0,0.0,52.6,neutro,0.0,0.325,14.3,1.312,1.125,0.857,0.714,0.55,0.461,0.46
145036,Fernando Pradella,SAN,Atacante,6,0.82,0.0,0.0,1,0.0,False,True,CFC,2.01,valor_oculto,0.781,0.0,0.125,69.3,favoravel,0.14,0.65,12.5,1.143,0.818,1.167,1.421,0.625,0.514,
129666,JP,VAS,Meia,6,1.41,0.0,0.95,2,0.0,False,False,INT,1.292,valor_bom,1.034,0.95,0.25,41.3,neutro,0.21,0.45,-14.3,0.857,0.714,1.312,1.125,0.625,0.259,0.46
94930,Lucas Paquetá,FLA,Meia,5,15.61,0.0,6.54,9,0.0,False,False,CAP,0.16,neutro,5.406,4.87,1.0,31.6,desfavoravel,3.42,0.1,-12.5,1.141,0.7,0.75,0.562,0.875,0.223,0.438
118844,Kaio César,COR,Atacante,6,9.35,0.0,3.93,3,0.0,False,False,BOT,0.215,neutro,4.529,2.26,0.375,61.0,neutro,2.07,0.95,-11.1,1.154,0.8,1.077,0.83,0.625,0.212,0.431
130698,Kadu,BOT,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,COR,0.629,valor_bom,0.0,0.0,0.0,68.1,favoravel,0.0,0.825,11.1,1.077,0.83,1.154,0.8,0.45,0.427,0.431
147782,Arthur Novaes,BOT,Meia,6,1.0,0.0,0.0,0,0.0,False,True,COR,0.689,valor_bom,0.0,0.0,0.0,34.4,neutro,0.0,0.125,11.1,1.077,0.83,1.154,0.8,0.45,0.427,0.431
147788,Arthur Izaque,BOT,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,COR,0.748,valor_bom,0.0,0.0,0.0,35.0,neutro,0.0,0.125,11.1,1.077,0.83,1.154,0.8,0.45,0.427,0.431
142086,Kauan Toledo,BOT,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,COR,0.748,valor_bom,0.0,0.0,0.0,35.0,neutro,0.0,0.125,11.1,1.077,0.83,1.154,0.8,0.45,0.427,0.431
95550,Pedro Henrique,VIT,Atacante,6,3.0,0.0,0.0,0,0.0,False,False,RBB,-1.736,armadilha_forte,0.0,0.0,0.0,58.1,neutro,0.0,0.675,-33.3,1.4,0.84,1.235,1.333,0.575,0.34,0.469
90608,Chico da Costa,CRU,Atacante,6,4.16,0.0,1.5,6,0.0,False,False,PAL,-0.422,neutro,1.882,0.67,0.75,27.3,desfavoravel,0.77,0.225,-57.2,1.2,0.6,0.48,0.5,0.75,0.095,0.455
123738,Herrera,RBB,Atacante,7,5.12,0.06,2.75,11,2.4,True,True,VIT,-0.297,neutro,2.505,2.02,1.0,78.6,neutro,3.94,1.0,33.3,1.235,1.333,1.4,0.84,0.4,0.549,0.469
108131,Garcez,CHA,Atacante,6,3.26,-0.08,1.13,6,0.8,True,True,REM,-0.794,armadilha_leve,0.987,1.13,0.75,52.4,neutro,0.78,0.85,8.4,0.8,1.141,1.125,0.96,0.15,0.402,0.504
148103,Rafael Soares,REM,Meia,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.689,valor_bom,0.0,0.0,0.0,66.1,neutro,0.0,1.0,-8.4,1.125,0.96,0.8,1.141,0.45,0.359,0.504
141991,Tico,REM,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,CHA,0.748,valor_bom,0.0,0.0,0.0,65.9,neutro,0.0,1.0,-8.4,1.125,0.96,0.8,1.141,0.45,0.359,0.504
101715,Alerrandro,INT,Atacante,7,6.41,-2.08,3.45,14,0.4,True,True,VAS,0.697,valor_bom,3.924,1.59,1.0,64.5,favoravel,5.06,0.75,14.3,1.312,1.125,0.857,0.714,0.55,0.461,0.46
