atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
110144,Spinelli,VAS,Atacante,6,6.18,-0.15,3.16,12,4.2,True,False,VIT,0.589,valor_bom,3.894,2.49,1.0,16.3,desfavoravel,2.85,0.05,-62.5,0.655,1.241,1.457,1.088,0.2,0.0,
146430,Justino,BOT,Zagueiro,6,2.32,-0.24,1.25,6,0.5,True,True,SAN,0.473,neutro,1.38,1.25,0.75,52.7,neutro,3.74,0.225,35.7,0.768,0.768,1.108,0.993,0.4,0.0,
99815,Jhon Arias,PAL,Meia,2,13.77,0.0,6.49,13,0.0,False,False,CFC,0.732,valor_bom,5.558,5.34,1.0,53.3,neutro,3.28,0.4,16.7,0.84,0.831,1.35,1.65,0.775,0.0,
143173,Leonel Pérez,GRE,Meia,6,4.43,-0.84,2.52,10,1.3,True,False,MIR,0.003,neutro,2.239,2.52,1.0,43.9,neutro,1.95,0.75,-29.6,0.9,1.096,0.944,0.85,0.4,0.0,
108162,Nardoni,GRE,Meia,5,6.42,0.0,2.04,11,0.0,False,False,MIR,-0.25,neutro,2.883,1.59,1.0,43.9,neutro,2.24,0.75,-29.6,0.9,1.096,0.944,0.85,0.4,0.0,
148152,Ararat,CFC,Meia,6,4.0,0.0,0.0,0,0.0,False,True,PAL,-2.47,armadilha_forte,0.0,0.0,0.0,34.9,neutro,1.02,0.05,-16.7,1.35,1.65,0.84,0.831,0.525,0.0,
148215,Djhordney,SAO,Meia,6,0.79,0.0,-0.2,2,0.0,False,True,CAP,1.851,valor_oculto,0.723,0.0,0.25,44.6,neutro,1.76,0.5,41.6,0.939,1.62,0.6,0.6,0.175,0.0,
141595,Gabriel Mec,GRE,Atacante,6,4.45,2.1,2.82,14,14.5,True,False,MIR,0.041,neutro,2.517,1.68,1.0,44.6,neutro,2.08,0.75,-29.6,0.9,1.096,0.944,0.85,0.4,0.0,
131964,Jhoan Hernández,BOT,Lateral,6,3.69,0.0,0.0,1,0.0,False,True,SAN,-0.755,armadilha_leve,1.751,0.0,0.125,52.5,neutro,2.88,0.225,35.7,0.768,0.768,1.108,0.993,0.4,0.0,
97911,Lucas Silva,VIT,Atacante,6,2.8,0.0,-0.17,3,0.0,False,True,VAS,-0.871,armadilha_leve,0.54,0.0,0.375,75.6,neutro,2.4,0.85,62.5,1.457,1.088,0.655,1.241,0.425,0.0,
124386,Kainã,CHA,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,FLA,0.478,neutro,0.0,0.0,0.0,25.2,neutro,0.73,0.0,-37.1,1.0,0.927,0.768,1.275,0.075,0.0,
109987,Medina,BOT,Meia,6,7.74,0.31,4.13,10,7.4,True,True,SAN,0.685,valor_bom,4.091,3.63,1.0,60.2,favoravel,2.62,0.95,35.7,0.768,0.768,1.108,0.993,0.4,0.0,
93371,Rodrigo Rodrigues,CFC,Atacante,5,4.0,0.0,0.0,0,0.0,False,True,PAL,-2.442,armadilha_forte,0.0,0.0,0.0,35.3,neutro,1.03,0.05,-16.7,1.35,1.65,0.84,0.831,0.525,0.0,
130393,Luiz Gustavo,BAH,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,CAM,0.4,neutro,0.0,0.0,0.0,43.1,neutro,1.26,0.45,-8.3,1.088,1.33,1.309,0.626,0.45,0.0,
148206,Nadson,SAN,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.807,valor_bom,0.0,0.0,0.0,53.3,neutro,1.56,0.95,-35.7,1.108,0.993,0.768,0.768,0.5,0.0,
97899,Matheus Bahia,INT,Lateral,7,6.41,-0.6,3.59,10,1.9,True,True,CRU,-0.441,neutro,3.467,2.69,1.0,56.2,neutro,4.32,0.55,7.4,1.543,1.309,0.939,0.9,0.375,0.0,
145563,João Ananias,SAN,Zagueiro,6,2.62,-0.06,2.2,3,0.9,True,False,BOT,0.555,valor_bom,1.675,2.2,0.375,27.0,desfavoravel,3.61,0.0,-35.7,1.108,0.993,0.768,0.768,0.5,0.0,
131763,Yuri Leles,RBB,Meia,6,2.0,0.0,0.0,0,0.0,False,False,FLU,-0.763,armadilha_leve,0.0,0.0,0.0,52.5,neutro,1.54,0.525,-33.4,1.44,0.758,0.643,0.982,0.85,0.0,
104666,Moisés,SAN,Atacante,6,4.78,0.0,2.35,13,0.0,False,False,BOT,-0.506,armadilha_leve,2.212,0.73,1.0,53.3,neutro,2.03,0.95,-35.7,1.108,0.993,0.768,0.768,0.5,0.0,
104036,Labyad,COR,Meia,6,4.44,-1.15,1.99,8,0.0,True,True,REM,-0.372,neutro,1.939,0.74,1.0,73.4,neutro,2.17,0.85,22.3,1.8,1.516,1.371,0.745,0.7,0.0,
133671,Gustavo Reis,RBB,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,FLU,0.478,neutro,0.0,0.0,0.0,39.3,desfavoravel,1.15,0.1,-33.4,1.44,0.758,0.643,0.982,0.85,0.0,
