atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
39148,Hulk,CAM,Atacante,6,11.8,0.0,4.55,12,0.0,False,False,CRU,-0.29,neutro,4.649,2.63,1.0,38.3,desfavoravel,3.56,0.5,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
80287,Luciano,SAO,Atacante,7,15.0,0.67,5.35,11,11.8,True,True,BAH,-0.509,armadilha_leve,5.117,1.99,1.0,53.8,neutro,5.51,0.4,16.6,1.071,1.418,1.129,1.2,0.5,0.46,
115025,Miguelito,SAN,Meia,6,3.42,-0.62,1.5,5,-0.1,True,False,PAL,-0.371,neutro,1.239,1.5,0.625,32.8,desfavoravel,0.51,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269,
100652,Yuri Alberto,COR,Atacante,7,10.45,-0.39,2.49,9,1.0,True,False,MIR,-1.057,armadilha_leve,3.576,1.6,1.0,53.6,neutro,3.83,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
78850,Reinaldo,MIR,Lateral,7,8.15,0.4,0.9,9,3.8,True,True,COR,-1.695,armadilha_forte,3.044,0.9,1.0,56.4,neutro,3.43,0.8,-11.1,0.923,1.067,0.578,0.945,0.25,0.573,
144423,Nicolas Pontes,CRU,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.906,valor_bom,0.0,0.0,0.0,69.8,favoravel,0.0,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
106104,Enamorado,GRE,Atacante,7,8.0,0.09,4.09,12,6.1,True,False,CAP,0.54,valor_bom,4.373,3.26,1.0,31.7,desfavoravel,2.77,0.3,-76.2,0.487,0.65,0.78,1.213,0.475,0.459,0.46
141776,Gustavo Henrique,SAN,Meia,5,2.56,0.0,1.57,6,0.0,False,False,PAL,0.392,neutro,1.288,1.57,0.75,32.8,desfavoravel,0.63,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269,
123649,Janderson,CRU,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.674,valor_bom,0.0,0.0,0.0,70.3,favoravel,0.0,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
147297,William Fernando,CRU,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,CAM,0.906,valor_bom,0.0,0.0,0.0,69.8,favoravel,0.0,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
103445,Kaio Jorge,CRU,Atacante,7,10.92,-0.84,3.69,8,-0.3,True,True,CAM,-0.487,neutro,4.244,1.69,1.0,64.8,neutro,5.5,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
146991,Rhuan Gabriel,CRU,Meia,6,1.39,0.0,1.2,1,0.0,False,True,CAM,1.466,valor_bom,1.09,1.2,0.125,65.3,favoravel,0.18,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
