atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
142868,Johnny,FLA,Lateral,6,0.89,0.0,0.0,1,0.0,False,True,BOT,2.555,valor_oculto,1.665,0.0,0.125,69.6,favoravel,2.73,0.175,31.1,1.022,1.095,0.497,0.622,0.575,0.653,
145660,Luiz Felipe,INT,Lateral,6,1.65,0.0,1.45,2,0.0,False,False,BAH,1.388,valor_bom,1.788,1.45,0.25,46.4,neutro,2.2,0.5,-16.7,0.4,0.686,0.847,0.686,0.45,0.241,
150180,Ramon Rique,VAS,Meia,6,2.45,-0.48,2.14,5,-0.6,True,True,CRU,0.445,neutro,1.418,1.14,0.625,38.9,neutro,1.77,0.675,-4.3,0.383,1.089,1.129,0.582,0.175,0.398,
143253,Wendell,VIT,Meia,6,2.0,0.0,0.0,0,0.0,False,False,CAM,-0.901,armadilha_leve,0.0,0.0,0.0,33.6,desfavoravel,0.84,0.75,-52.2,0.209,1.371,1.227,0.681,0.25,0.2,0.464
150757,Samuel Pierri,SAN,Meia,6,1.88,0.0,0.45,2,0.0,False,False,COR,0.381,neutro,0.863,0.45,0.25,38.9,desfavoravel,1.49,0.25,-26.7,0.976,0.894,0.923,1.0,0.475,0.211,0.431
146701,Benjamin Arhin,INT,Meia,5,1.73,0.0,-0.3,1,0.0,False,False,BAH,0.528,valor_bom,0.825,0.0,0.125,33.1,desfavoravel,1.33,0.375,-16.7,0.4,0.686,0.847,0.686,0.45,0.241,
130399,Igor Felisberto,SAO,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,RBB,0.31,neutro,0.0,0.0,0.0,58.1,neutro,1.46,0.575,14.5,0.681,1.193,0.493,0.8,0.2,0.439,
150825,Breno,RBB,Zagueiro,6,2.8,0.0,3.35,2,0.0,False,False,SAO,0.588,valor_bom,1.903,1.85,0.25,48.9,neutro,2.33,0.4,-14.5,0.493,0.8,0.681,1.193,0.55,0.278,
148092,Vitor Ramon,GRE,Lateral,6,1.0,0.0,0.2,1,0.0,False,True,CHA,2.361,valor_oculto,1.687,0.2,0.125,54.2,neutro,2.36,0.85,54.5,0.767,1.187,1.342,1.1,0.275,0.602,0.519
141606,Hugo Leonardo,SAO,Meia,6,0.91,0.0,0.0,1,0.0,False,True,RBB,1.887,valor_oculto,0.859,0.0,0.125,36.8,neutro,1.44,0.2,14.5,0.681,1.193,0.493,0.8,0.2,0.439,
132750,João Pedro,SAN,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,COR,0.228,neutro,0.0,0.0,0.0,41.5,neutro,1.04,0.875,-26.7,0.976,0.894,0.923,1.0,0.475,0.211,0.431
129665,Pablo,VAS,Goleiro,6,1.0,0.0,0.0,0,0.0,False,True,CRU,0.228,neutro,0.0,0.0,0.0,38.8,neutro,0.97,0.325,-4.3,0.383,1.089,1.129,0.582,0.175,0.398,
143255,Kauan Vitor,VIT,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,CAM,0.31,neutro,0.0,0.0,0.0,19.6,desfavoravel,0.48,0.2,-52.2,0.209,1.371,1.227,0.681,0.25,0.2,0.464
150826,Nícollas,COR,Atacante,6,1.0,0.0,0.0,0,0.0,False,True,SAN,0.608,valor_bom,0.0,0.0,0.0,63.0,favoravel,1.59,0.85,26.7,0.923,1.0,0.976,0.894,0.325,0.518,0.431
144898,Vitinho,CAP,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.31,neutro,0.0,0.0,0.0,68.4,favoravel,1.72,0.325,41.7,1.129,0.655,0.933,0.828,0.8,0.428,0.419
147792,Koné,PAL,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,False,MIR,-1.063,armadilha_leve,0.0,0.0,0.0,47.4,neutro,1.19,0.725,16.7,1.2,1.44,1.062,1.406,0.55,0.463,
148126,Weimar Palacios,RBB,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,SAO,0.413,neutro,0.0,0.0,0.0,48.9,neutro,1.23,0.4,-14.5,0.493,0.8,0.681,1.193,0.55,0.278,
131766,Filipinho,RBB,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,SAO,0.608,valor_bom,0.0,0.0,0.0,38.3,desfavoravel,0.96,0.3,-14.5,0.493,0.8,0.681,1.193,0.55,0.278,
147877,Cauan Farias,VIT,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,False,CAM,0.413,neutro,0.0,0.0,0.0,18.9,desfavoravel,0.47,0.2,-52.2,0.209,1.371,1.227,0.681,0.25,0.2,0.464
150959,Davizinho,SAN,Lateral,6,1.07,0.26,0.5,3,1.5,True,False,COR,1.999,valor_oculto,1.499,0.5,0.375,42.0,neutro,1.92,0.875,-26.7,0.976,0.894,0.923,1.0,0.475,0.211,0.431
141382,Gustavo Santana,SAO,Atacante,7,2.11,0.3,0.95,2,1.9,True,True,RBB,-0.007,neutro,0.897,0.95,0.25,37.3,neutro,1.48,0.2,14.5,0.681,1.193,0.493,0.8,0.2,0.439,
150952,Arthur Monteiro,CAP,Lateral,6,1.0,0.0,0.0,0,0.0,False,True,FLU,0.31,neutro,0.0,0.0,0.0,68.4,favoravel,1.72,0.325,41.7,1.129,0.655,0.933,0.828,0.8,0.428,0.419
145703,Kaio Nóbrega,FLA,Meia,6,1.0,0.0,0.0,0,0.0,False,True,BOT,0.591,valor_bom,0.0,0.0,0.0,63.2,favoravel,1.59,0.75,31.1,1.022,1.095,0.497,0.622,0.575,0.653,
141536,Yuri Alves,RBB,Meia,6,1.49,0.08,1.0,3,1.0,True,False,SAO,1.064,valor_bom,0.975,1.0,0.375,38.1,desfavoravel,1.54,0.3,-14.5,0.493,0.8,0.681,1.193,0.55,0.278,
