atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
123689,Milans,COR,Lateral,6,8.55,0.59,5.28,5,6.5,True,False,RBB,0.621,valor_bom,5.212,3.48,0.625,47.5,neutro,3.76,0.325,-20.0,1.527,0.42,1.385,0.4,0.725,0.0,
71536,Luiz Gustavo,CAP,Meia,6,6.43,0.0,3.55,13,0.0,False,False,SAN,0.745,valor_bom,3.75,2.78,1.0,65.1,neutro,2.63,0.825,-17.8,1.05,0.442,1.103,1.333,0.85,0.0,
146374,Gilberto Junior,CAP,Lateral,6,6.14,0.0,4.62,6,0.0,False,False,SAN,0.178,neutro,3.887,3.62,0.75,50.8,neutro,3.09,0.475,-17.8,1.05,0.442,1.103,1.333,0.85,0.0,
107859,Fintelman,VIT,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,FLA,-0.743,armadilha_leve,0.0,0.0,0.0,27.8,desfavoravel,-0.2,0.025,-54.6,0.382,1.219,0.973,1.111,0.25,0.0,
110598,Marino Hinestroza,VAS,Atacante,6,5.76,0.0,1.93,8,0.0,False,False,BAH,-1.434,armadilha_leve,2.032,1.93,1.0,22.5,desfavoravel,1.27,0.425,-36.7,0.348,1.29,0.869,0.504,0.15,0.0,
68952,Marinho,VIT,Atacante,6,4.73,0.0,1.75,6,0.0,False,False,FLA,-0.897,armadilha_leve,1.969,1.75,0.75,23.8,desfavoravel,1.21,0.275,-54.6,0.382,1.219,0.973,1.111,0.25,0.0,
90370,Matheus Pereira,COR,Meia,6,3.6,0.37,1.04,13,2.6,True,False,RBB,-0.509,armadilha_leve,1.41,1.04,1.0,49.2,neutro,1.92,0.35,-20.0,1.527,0.42,1.385,0.4,0.725,0.0,
95362,Cassierra,CAM,Atacante,7,5.78,0.0,2.33,16,0.0,False,False,REM,-1.168,armadilha_leve,2.265,1.02,1.0,54.8,neutro,3.51,0.55,-6.9,1.12,0.64,0.875,0.865,0.725,0.0,
86859,José Welison,REM,Meia,7,4.04,0.0,2.65,17,0.0,False,True,CAM,0.445,neutro,2.445,2.65,1.0,36.5,neutro,2.44,0.15,6.9,0.875,0.865,1.12,0.64,0.4,0.0,
140496,Tiaguinho,GRE,Meia,6,0.93,0.0,0.0,1,0.0,False,True,SAO,1.686,valor_oculto,0.851,0.0,0.125,57.4,neutro,1.81,0.35,32.7,1.273,1.385,0.64,1.217,0.35,0.0,
142265,Dell,BAH,Atacante,6,1.82,0.0,0.65,4,0.0,False,True,VAS,0.249,neutro,0.724,0.65,0.5,69.9,favoravel,2.39,0.85,36.7,0.869,0.504,0.348,1.29,0.625,0.0,
114308,Cufré,REM,Lateral,6,3.45,0.0,-0.3,1,0.0,False,True,CAM,-0.617,armadilha_leve,1.666,0.0,0.125,50.5,neutro,2.04,0.55,6.9,0.875,0.865,1.12,0.64,0.4,0.0,
113125,Picco,REM,Meia,7,8.25,1.97,3.76,18,15.7,True,True,CAM,0.15,neutro,3.857,3.2,1.0,36.5,neutro,6.23,0.15,6.9,0.875,0.865,1.12,0.64,0.4,0.0,
110633,Gustavo,CFC,Meia,6,3.3,0.0,0.9,4,0.0,False,True,CHA,-0.007,neutro,1.64,0.9,0.5,54.8,neutro,2.21,0.725,30.0,0.672,1.35,0.632,1.073,0.225,0.0,
141628,Pablo Lúcio,FLA,Meia,6,2.0,0.0,0.0,0,0.0,False,True,VIT,-0.806,armadilha_leve,0.0,0.0,0.0,76.1,neutro,2.05,1.0,54.6,0.973,1.111,0.382,1.219,0.625,0.0,
105842,Edu,VIT,Zagueiro,5,4.13,0.0,1.5,1,0.0,False,False,FLA,0.348,neutro,2.429,1.5,0.125,26.8,desfavoravel,1.49,0.025,-54.6,0.382,1.219,0.973,1.111,0.25,0.0,
145404,Arthur,PAL,Lateral,6,4.22,0.0,4.16,14,0.0,False,True,INT,1.275,valor_bom,3.861,2.87,1.0,71.8,favoravel,3.37,0.55,43.4,1.326,0.787,0.548,1.556,0.75,0.0,
145436,Belé,PAL,Atacante,6,3.0,0.0,0.0,0,0.0,False,True,INT,-1.903,armadilha_forte,0.0,0.0,0.0,75.8,neutro,2.03,0.6,43.4,1.326,0.787,0.548,1.556,0.75,0.0,
